"case","regime","k","components_before","bridges","edges","route_strict_max","degree_min","degree_q05","degree_median","degree_q95","degree_max","length_min","length_q05","length_median","length_q95","length_max","base_separation_min","base_separation_q05","base_separation_median","base_separation_q95","base_separation_max"
"paraboloid-disk-rep2-n240-r4","geodesic",8,1,0,1130,4.44089209850063e-16,8,8,9,12,13,0.0488224428351529,0.396431345097126,1.2594602721241,2.33185097887079,3.53822122798764,0.0045389500438554,0.0457808055068439,0.191612505228319,0.485565903767483,0.760634090079171
"paraboloid-disk-rep2-n240-r64","ambient",128,1,0,17554,1.9889940361395e-08,128,128,128,239,239,2.44734869370057,94.454731626862,710.855731934223,1742.6760672358,2263.04631730577,0.0045389500438555,0.179412700266784,0.834308676581452,1.71338922069893,1.97002609676705
"paraboloid-disk-rep2-n240-r64","ambient",16,1,0,2161,8.88178419700125e-16,16,16,17,22,26,2.44734869370057,34.1091492881426,105.364661017053,182.522279300196,231.499180230988,0.0045389500438555,0.0933909172676942,0.786146563133352,1.73641365122992,1.97002609676705
"paraboloid-disk-rep2-n240-r64","ambient",239,1,0,28680,0,239,239,239,239,239,2.44734869370057,125.002698432676,1234.18370856794,3247.5014380028,4071.76032127681,0.0045389500438555,0.234727732642804,0.89821302429513,1.64758614834595,1.97002609676705
"paraboloid-disk-rep2-n240-r64","ambient",32,1,0,4138,4.44089209850063e-16,32,32,33,41,51,2.44734869370057,46.7475530401049,164.560320858243,324.525841282916,582.155614418495,0.0045389500438555,0.108082492456267,0.811446048689643,1.75933233529247,1.97002609676705
"paraboloid-disk-rep2-n240-r64","ambient",4,3,2,582,8.88178419700125e-16,4,4,5,6.04999999999998,8,2.44734869370057,17.2405367819625,57.2877608368583,98.2518112732873,138.383715807224,0.0045389500438555,0.0517189924891714,0.56491370854041,1.27522873447143,1.96201343945106
"paraboloid-disk-rep2-n240-r64","ambient",64,1,0,8396,1.47627099433834e-08,64,64,66,90,100,2.44734869370057,65.5277333263837,329.942809129239,781.226974898741,1119.27275867339,0.0045389500438555,0.129721218638309,0.782163660862646,1.7645968961993,1.97002609676705
"paraboloid-disk-rep2-n240-r64","ambient",8,1,0,1093,8.88178419700125e-16,8,8,9,11,14,2.44734869370057,23.6313308094152,73.824961556213,120.689515660151,157.514060080915,0.0045389500438555,0.0739675433055638,0.693686346692197,1.59168086056839,1.96201343945106
"paraboloid-disk-rep2-n240-r64","geodesic",128,1,0,17550,3.11392938101562e-08,128,128,128,239,239,2.44755536161767,102.69587943265,712.060661243215,1743.32249820581,2263.27654340225,0.0045389500438555,0.179395672407901,0.834138353833553,1.71341867449672,1.97002609676705
"paraboloid-disk-rep2-n240-r64","geodesic",16,1,0,2150,1.12120900619406e-08,16,16,17,22,26,2.44755536161767,35.50462163376,114.914133379378,189.605183312021,239.436408518323,0.0045389500438555,0.0873963224231521,0.744562983047654,1.64959851740132,1.96201343945106
"paraboloid-disk-rep2-n240-r64","geodesic",239,1,0,28680,3.46091353353728e-08,239,239,239,239,239,2.44755536161767,138.413425736291,1235.14640158415,3247.67792583262,4072.75213530984,0.0045389500438555,0.234727732642804,0.89821302429513,1.64758614834595,1.97002609676705
"paraboloid-disk-rep2-n240-r64","geodesic",32,1,0,4137,1.37851936393707e-08,32,32,33,41,51,2.44755536161767,48.2771326909515,175.643766843552,329.278309789832,582.520555376047,0.0045389500438555,0.107889278427188,0.801978316524308,1.75545733767932,1.97002609676705
"paraboloid-disk-rep2-n240-r64","geodesic",4,4,3,583,2.27493335280826e-09,4,4,5,7,8,2.44755536161767,17.3542491886332,59.1766089690443,105.545114507567,152.697627174242,0.0045389500438555,0.0500526832310187,0.514814424097211,1.15045983921234,1.85310299312085
"paraboloid-disk-rep2-n240-r64","geodesic",64,1,0,8396,3.12060275398096e-08,64,64,66,90.05,100,2.44755536161767,70.9270399127383,333.392308021019,782.280767981708,1119.38671892491,0.0045389500438555,0.129521244770755,0.781023163336364,1.76396511296214,1.97002609676705
"paraboloid-disk-rep2-n240-r64","geodesic",8,1,0,1104,1.12120901452073e-08,8,8,9,11,14,2.44755536161767,24.3800463590794,79.124315893358,136.40589336143,181.195363351234,0.0045389500438555,0.071869578732394,0.638654762290709,1.41256228461847,1.96201343945106
"paraboloid-disk-rep2-n240-r8","ambient",128,1,0,17616,4.44089209850063e-16,128,128,128,218.25,239,0.12549481821283,4.18777872826745,14.2531017730474,28.5026316493303,35.8398289806736,0.0045389500438554,0.179827077879125,0.812824030429151,1.71291504886289,1.97002609676705
"paraboloid-disk-rep2-n240-r8","ambient",16,1,0,2190,4.44089209850063e-16,16,16,18,22,25,0.12549481821283,1.51715170115125,4.79089897060872,8.3255354938295,12.2273767479298,0.0045389500438554,0.0647550808872719,0.354748868574613,0.882256368099511,1.49726724493591
"paraboloid-disk-rep2-n240-r8","ambient",239,1,0,28680,0,239,239,239,239,239,0.12549481821283,5.40771500254977,21.108028150097,51.3271730080705,64.1804445128254,0.0045389500438554,0.234727732642804,0.89821302429513,1.64758614834595,1.97002609676705
"paraboloid-disk-rep2-n240-r8","ambient",32,1,0,4295,4.44089209850063e-16,32,32,35,42,49,0.12549481821283,2.01773404412185,6.71087965801806,11.4412739155859,14.4988206182075,0.0045389500438554,0.0900223582250569,0.498844880471703,1.2375243593853,1.79492649009083
"paraboloid-disk-rep2-n240-r8","ambient",4,1,0,580,8.88178419700125e-16,4,4,5,7,8,0.12549481821283,0.803421061399448,2.51471570360356,4.7039684330098,6.80203782291678,0.0045389500438554,0.0312804499626266,0.181866519394147,0.50487928059868,0.84351446397852
"paraboloid-disk-rep2-n240-r8","ambient",64,1,0,8556,4.44089209850063e-16,64,64,69.5,87,91,0.12549481821283,2.87814437055693,9.49953839845774,15.5317322027624,20.1061222566961,0.0045389500438554,0.124648137690077,0.684135892591375,1.71291504886289,1.97002609676705
"paraboloid-disk-rep2-n240-r8","ambient",8,1,0,1116,4.44089209850063e-16,8,8,9,12,13,0.12549481821283,1.09150509862767,3.47214217229774,6.24671455978906,8.71836289843645,0.0045389500438554,0.0458749372100109,0.247990829157464,0.657812679958067,1.05602939993951
"paraboloid-disk-rep2-n240-r8","geodesic",128,1,0,17674,2.99221567523489e-08,128,128,130,214,224,0.125504014022217,4.34272159740348,15.9125850325835,29.3886585502406,36.3363994711083,0.0045389500438554,0.180052360663007,0.796928194474156,1.71017675332716,1.97002609676705
"paraboloid-disk-rep2-n240-r8","geodesic",16,1,0,2175,3.34027172588236e-09,16,16,18,22,24,0.125504014022217,1.5412576500239,4.90665089585061,8.53257822777457,13.088525817005,0.0045389500438554,0.064737717212428,0.33234007358098,0.850020279765812,1.41923678637188
"paraboloid-disk-rep2-n240-r8","geodesic",239,1,0,28680,2.76481471050971e-08,239,239,239,239,239,0.125504014022217,5.60753206413627,22.514558434755,51.7840526466423,65.0461274295743,0.0045389500438554,0.234727732642804,0.89821302429513,1.64758614834595,1.97002609676705
"paraboloid-disk-rep2-n240-r8","geodesic",32,1,0,4262,8.19117462746988e-09,32,32,35,42,45,0.125504014022217,2.03053864504729,6.99773417573367,12.2124607007812,16.59370347111,0.0045389500438554,0.0896302015075645,0.466028628784042,1.15295914164126,1.70896195505365
"paraboloid-disk-rep2-n240-r8","geodesic",4,1,0,578,8.88178419700125e-16,4,4,5,7,8,0.125504014022217,0.806390264923359,2.51640240526807,4.73534012623349,7.10248858286815,0.0045389500438554,0.0312633879221045,0.178994203849733,0.499300832262117,0.760634090079171
"paraboloid-disk-rep2-n240-r8","geodesic",64,1,0,8672,1.65453397649173e-08,64,64,70,88,95,0.125504014022217,2.96630032822412,10.3043544383759,17.9808380514725,22.918326361102,0.0045389500438554,0.125764310966181,0.626776661453481,1.51829859468884,1.96201343945106
"paraboloid-disk-rep2-n240-r8","geodesic",8,1,0,1113,4.44089209850063e-16,8,8,9,12,13,0.125504014022217,1.10219526039145,3.52267820030065,6.34054094567924,8.91722890159615,0.0045389500438554,0.0458278713584274,0.247350542575328,0.644619262096435,1.05602939993951
"paraboloid-disk-rep3-n240-r1","ambient",128,1,0,18159,2.22044604925031e-16,128,128,143.5,200.35,228,0.00332793925366616,0.2267665877389,0.763772819316507,1.23687322117369,1.45347922968195,0.00212639842550108,0.181585781222189,0.65118843956719,1.09053015133785,1.42797007049833
"paraboloid-disk-rep3-n240-r1","ambient",16,1,0,2237,4.44089209850063e-16,16,16,18,23.05,28,0.00332793925366616,0.0782980212773257,0.255593644914131,0.45538736077799,0.599775337883966,0.00212639842550108,0.061704746189428,0.206679955324045,0.382736834371305,0.588494941743965
"paraboloid-disk-rep3-n240-r1","ambient",239,1,0,28680,0,239,239,239,239,239,0.00332793925366616,0.286133170680222,0.999855547283955,1.6481465595556,1.97891919499902,0.00212639842550108,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r1","ambient",32,1,0,4470,4.44089209850063e-16,32,32,37,45,48,0.00332793925366616,0.109670941968893,0.362087758774987,0.639844888218038,0.850102030795511,0.00212639842550108,0.0909727372317303,0.296597870282052,0.536287844552968,0.811088781594246
"paraboloid-disk-rep3-n240-r1","ambient",4,1,0,581,8.88178419700125e-16,4,4,5,7,8,0.00332793925366616,0.0432430328617891,0.127229880737559,0.234116852240578,0.416939924707713,0.00212639842550108,0.0329382600950747,0.103265490307987,0.197928886532582,0.326055954880671
"paraboloid-disk-rep3-n240-r1","ambient",64,1,0,9115,4.44089209850063e-16,64,64,74,93,100,0.00332793925366616,0.159132700979545,0.524945593487616,0.905709092787976,1.09010745344276,0.00212639842550108,0.128524294488551,0.439038847977974,0.784302923027179,1.07598391936995
"paraboloid-disk-rep3-n240-r1","ambient",8,1,0,1131,4.44089209850063e-16,8,8,9,12,15,0.00332793925366616,0.0564875460377124,0.177764071026113,0.322732620235535,0.492935392254711,0.00212639842550108,0.0445795332862471,0.14492149045461,0.270719268909757,0.492616561428174
"paraboloid-disk-rep3-n240-r1","geodesic",128,1,0,18001,2.49360940784982e-08,128,128,141,201.3,239,0.00332794522383409,0.226691010821819,0.783470676479717,1.30529623472733,1.58979821746335,0.00212639842550108,0.180970290949911,0.647619440960237,1.08017151174446,1.42797007049833
"paraboloid-disk-rep3-n240-r1","geodesic",16,1,0,2234,3.52730156194525e-09,16,16,18,23.05,28,0.00332794522383409,0.0783014607686869,0.256064597272884,0.456731503171734,0.60047283953232,0.00212639842550108,0.0616947753840741,0.206564343299464,0.379126772132617,0.588494941743965
"paraboloid-disk-rep3-n240-r1","geodesic",239,1,0,28680,2.42570581399093e-08,239,239,239,239,239,0.00332794522383409,0.287522560460232,1.05770369084163,2.03555129520285,2.77845511998221,0.00212639842550108,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r1","geodesic",32,1,0,4453,3.52730156194525e-09,32,32,37,44.05,49,0.00332794522383409,0.109667186583866,0.364378617385417,0.645566717530681,0.865044462581777,0.00212639842550108,0.0908345738422971,0.296061854913592,0.534847732093228,0.811088781594246
"paraboloid-disk-rep3-n240-r1","geodesic",4,1,0,581,8.88178419700125e-16,4,4,5,7,8,0.00332794522383409,0.0432490781294614,0.127286858051636,0.234148695027384,0.417989954921547,0.00212639842550108,0.0329382600950747,0.103265490307987,0.197928886532582,0.326055954880671
"paraboloid-disk-rep3-n240-r1","geodesic",64,1,0,9068,2.29569319110112e-08,64,64,74,93,99,0.00332794522383409,0.15930141273084,0.530571484592036,0.924710327444947,1.12815142266259,0.00212639842550108,0.128056141521792,0.437300506569608,0.772301281560642,1.0463711649183
"paraboloid-disk-rep3-n240-r1","geodesic",8,1,0,1130,4.44089209850063e-16,8,8,9,12,15,0.00332794522383409,0.0565019341979847,0.177800044067643,0.322963989172976,0.49714113195591,0.00212639842550108,0.0445654468019901,0.144837859678787,0.269823878554954,0.492616561428174
"paraboloid-disk-rep3-n240-r16","ambient",128,1,0,17576,4.44089209850063e-16,128,128,128,239,239,0.0729460633059035,11.2008094423369,47.1130924484047,109.367552687592,138.029877932052,0.00212639842550117,0.178534076854373,0.808553514423887,1.68931033713418,1.97890232125696
"paraboloid-disk-rep3-n240-r16","ambient",16,1,0,2142,9.58128443251383e-09,16,16,18,21,26,0.0729460633059035,3.88257081297537,12.8863205608454,22.1445134456724,26.0015939906792,0.00212639842550117,0.0624521713778227,0.515346630291683,1.21881302206051,1.54429660062452
"paraboloid-disk-rep3-n240-r16","ambient",239,1,0,28680,0,239,239,239,239,239,0.0729460633059035,14.6128234176513,78.6859968172823,205.144499727026,250.801031405641,0.00212639842550117,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r16","ambient",32,1,0,4137,8.88178419700125e-16,32,32,34,40.05,49,0.0729460633059035,5.27827816501044,17.8366726321933,28.4727536221401,35.4946226397466,0.00212639842550117,0.0898595974339979,0.664081873081556,1.61603760106914,1.97890232125696
"paraboloid-disk-rep3-n240-r16","ambient",4,1,0,585,8.88178419700125e-16,4,4,5,7,8,0.0729460633059035,2.21060133589721,6.88226176431843,12.7106657299438,17.2666041532943,0.00212639842550117,0.0342244006141468,0.254583120301469,0.644545066993424,1.03059601109854
"paraboloid-disk-rep3-n240-r16","ambient",64,1,0,8333,4.44089209850063e-16,64,64,66,89.05,98,0.0729460633059035,7.28901248290639,26.3371002821424,50.1061402474729,70.1985104753501,0.00212639842550117,0.123788488194431,0.755839508087404,1.75260588853243,1.97890232125696
"paraboloid-disk-rep3-n240-r16","ambient",8,1,0,1130,4.44089209850063e-16,8,8,9,12,13,0.0729460633059035,2.84330442997355,9.53587645660681,16.883575789843,21.4141238352017,0.00212639842550117,0.0462268073114567,0.357149586871391,0.885965016522524,1.14608412961146
"paraboloid-disk-rep3-n240-r16","geodesic",128,1,0,17582,2.37670356728614e-08,128,128,128,236.1,239,0.0729488271033194,11.7620851283747,49.3273482569562,110.187216218996,138.851675153965,0.00212639842550117,0.178568432080963,0.806981735653836,1.68929646029642,1.97890232125696
"paraboloid-disk-rep3-n240-r16","geodesic",16,1,0,2143,4.44089209850063e-16,16,16,17.5,21,25,0.0729488271033194,4.05522882791684,13.426126719254,23.3323291499774,28.0068341622551,0.00212639842550117,0.0620582586530323,0.464926249189614,1.13336913312921,1.47594257521962
"paraboloid-disk-rep3-n240-r16","geodesic",239,1,0,28680,3.11554404497372e-08,239,239,239,239,239,0.0729488271033194,15.3541550562067,79.6597537368292,205.367602359179,251.030257664713,0.00212639842550117,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r16","geodesic",32,1,0,4188,1.16702392749524e-08,32,32,34,43,48,0.0729488271033194,5.43399834762522,19.2088988745741,32.2833658040347,43.8846346087823,0.00212639842550117,0.0885254743922985,0.604064840461835,1.47071355065342,1.90216068279792
"paraboloid-disk-rep3-n240-r16","geodesic",4,1,0,581,8.88178419700125e-16,4,4,5,7,8,0.0729488271033194,2.20647971200538,6.90004793520023,12.8669872339199,18.1453924767613,0.00212639842550117,0.034195576238611,0.24317823663562,0.625542371717019,0.860004282743309
"paraboloid-disk-rep3-n240-r16","geodesic",64,1,0,8355,1.24290174818853e-08,64,64,66,87,98,0.0729488271033194,7.5396144424692,29.0141782193067,51.9172787357929,74.0222723016343,0.00212639842550117,0.123042225443078,0.727575679713443,1.71723972663897,1.97890232125696
"paraboloid-disk-rep3-n240-r16","geodesic",8,1,0,1115,8.88178419700125e-16,8,8,9,12,14,0.0729488271033194,2.84176504537472,9.65323362086639,17.0277494905054,21.689021565834,0.00212639842550117,0.0448589042260062,0.337097977639763,0.850287452302838,1.14608412961146
"paraboloid-disk-rep3-n240-r2","ambient",128,1,0,18065,2.22044604925031e-16,128,128,143.5,186.05,194,0.00669011826022201,0.564564313027385,1.89012136110152,3.14639892757877,3.60329923435567,0.00212639842550126,0.181424771257661,0.656515486916432,1.35865230471336,1.7882934520901
"paraboloid-disk-rep3-n240-r2","ambient",16,1,0,2214,4.44089209850063e-16,16,16,18,23,26,0.00669011826022201,0.194420991391903,0.641008896185044,1.18589272635966,1.63971306482114,0.00212639842550126,0.0614207379907597,0.216233217009142,0.485574658034001,0.732566380634395
"paraboloid-disk-rep3-n240-r2","ambient",239,1,0,28680,0,239,239,239,239,239,0.00669011826022201,0.710639987561814,2.44663990578942,3.87624817871282,4.46521316088019,0.00212639842550126,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r2","ambient",32,1,0,4460,2.22044604925031e-16,32,32,37,43,49,0.00669011826022201,0.270706683658781,0.902617762547316,1.69204051641337,2.0834831442817,0.00212639842550126,0.0909139102226038,0.30856435545575,0.670688633917473,1.00281449567959
"paraboloid-disk-rep3-n240-r2","ambient",4,1,0,590,8.88178419700125e-16,4,4,5,7,9,0.00669011826022201,0.108521566465955,0.321835998944588,0.61185219730862,0.897085646837097,0.00212639842550126,0.0329809685459057,0.110838363841387,0.266582485902967,0.437213640962157
"paraboloid-disk-rep3-n240-r2","ambient",64,1,0,9028,2.22044604925031e-16,64,64,75,89,92,0.00669011826022201,0.378373029465128,1.30383968533173,2.3282757748667,2.82617496309741,0.00212639842550126,0.127902264488789,0.448114194646417,0.974093812894342,1.36210588379545
"paraboloid-disk-rep3-n240-r2","ambient",8,1,0,1139,4.44089209850063e-16,8,8,9,12,14,0.00669011826022201,0.138291196081648,0.453622835691008,0.845352669927495,1.22705850899076,0.00212639842550126,0.044692225160303,0.153153783013661,0.358685797573872,0.588494941743965
"paraboloid-disk-rep3-n240-r2","geodesic",128,1,0,17804,2.34475385774147e-08,128,128,144.5,177,185,0.00669016291000157,0.564507753986198,1.98904719409725,3.40058027596177,4.0469018354978,0.00212639842550126,0.179693594170089,0.644304432577494,1.25858379915447,1.65364689945263
"paraboloid-disk-rep3-n240-r2","geodesic",16,1,0,2213,2.3654159742037e-08,16,16,18,23,26,0.00669016291000157,0.194464454171687,0.645697881977285,1.19744232819881,1.65218090794446,0.00212639842550126,0.0613877621950291,0.215227127962953,0.477917690585275,0.732566380634395
"paraboloid-disk-rep3-n240-r2","geodesic",239,1,0,28680,2.24901521850285e-08,239,239,239,239,239,0.00669016291000157,0.722925749235909,2.67853697265804,4.72208285241824,6.01347811462394,0.00212639842550126,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r2","geodesic",32,1,0,4442,2.3654159742037e-08,32,32,37,44,49,0.00669016291000157,0.271208868445907,0.911665930739921,1.71932319646278,2.09731127108941,0.00212639842550126,0.0907099023875296,0.306835420856319,0.663225446342271,1.00281449567959
"paraboloid-disk-rep3-n240-r2","geodesic",4,1,0,590,8.88178419700125e-16,4,4,5,7,8,0.00669016291000157,0.108554230309998,0.322325203984417,0.612890826600298,0.904073222507981,0.00212639842550126,0.0329809685459057,0.110838363841387,0.26355935682301,0.437213640962157
"paraboloid-disk-rep3-n240-r2","geodesic",64,1,0,8962,1.64465585594797e-08,64,64,74,89,96,0.00669016291000157,0.379339569337705,1.34310729917467,2.41095381150514,2.91928089226185,0.00212639842550126,0.126972881922194,0.44246823227563,0.939154438649686,1.32755752562796
"paraboloid-disk-rep3-n240-r2","geodesic",8,1,0,1140,4.44089209850063e-16,8,8,9,12,14,0.00669016291000157,0.138349117154323,0.455849496556588,0.852995351545082,1.22922803462812,0.00212639842550126,0.04470631164456,0.15217625699711,0.358662920873684,0.588494941743965
"paraboloid-disk-rep3-n240-r32","ambient",128,1,0,17574,1.44842164928605e-08,128,128,128,239,239,0.226345048883209,31.8004263663224,180.206102677588,433.659713809527,551.386921259163,0.00212639842550108,0.178522633386153,0.812413166232435,1.68931084647078,1.97890232125696
"paraboloid-disk-rep3-n240-r32","ambient",16,1,0,2127,8.88178419700125e-16,16,16,17,21,24,0.226345048883209,10.7718778078938,35.6994051940495,56.2539676176576,69.8783263918116,0.00212639842550108,0.0721089625425516,0.659534799634579,1.53585823798776,1.97890232125696
"paraboloid-disk-rep3-n240-r32","ambient",239,1,0,28680,0,239,239,239,239,239,0.226345048883209,41.6990845253519,309.753441487389,818.42586351518,1001.88688184661,0.00212639842550108,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r32","ambient",32,1,0,4119,4.44089209850063e-16,32,32,33,40.05,49,0.226345048883209,15.269515258124,50.9177920692193,83.0279811872841,104.518092964816,0.00212639842550108,0.0981087395280529,0.751006450485798,1.7312106980785,1.97890232125696
"paraboloid-disk-rep3-n240-r32","ambient",4,2,2,590,4.44089209850063e-16,4,4,5,7,8,0.226345048883209,5.86007864773177,19.5930418003682,36.7364864503673,49.1893578193999,0.00212639842550108,0.0414116518994917,0.354327671015486,0.951665217626797,1.45526241718243
"paraboloid-disk-rep3-n240-r32","ambient",64,1,0,8320,4.44089209850063e-16,64,64,65,90,99,0.226345048883209,21.0455561553213,84.7162229300595,190.963722640279,265.465888962377,0.00212639842550108,0.125134661545368,0.774216380840595,1.75664652302439,1.97890232125696
"paraboloid-disk-rep3-n240-r32","ambient",8,1,0,1140,4.44089209850063e-16,8,8,9,12,15,0.226345048883209,8.73344401517288,26.9934994397163,46.2234033740303,55.614272200844,0.00212639842550108,0.055304132701643,0.508530778659905,1.25309838424572,1.71510893283744
"paraboloid-disk-rep3-n240-r32","geodesic",128,1,0,17575,2.86145298566964e-08,128,128,128,239,239,0.226349068521581,33.6288226612606,181.969202138731,434.67749332598,551.395154810679,0.00212639842550108,0.178528355120263,0.811761457088717,1.68931059180248,1.97890232125696
"paraboloid-disk-rep3-n240-r32","geodesic",16,1,0,2146,7.80417835910541e-09,16,16,18,21,26,0.226349068521581,11.2398923018198,38.1536200842501,63.4180365422899,79.6852972920432,0.00212639842550108,0.0692158789576762,0.607963427946256,1.42278721298221,1.77834290133518
"paraboloid-disk-rep3-n240-r32","geodesic",239,1,0,28680,3.07106877706076e-08,239,239,239,239,239,0.226349068521581,45.1306465212779,310.858807898757,819.02154914396,1002.12017572955,0.00212639842550108,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r32","geodesic",32,1,0,4115,1.47226068281103e-08,32,32,33,41,49,0.226349068521581,15.5747118066552,55.7043111619876,90.4258061607467,118.54180091612,0.00212639842550108,0.0965454158878805,0.717049934906305,1.67642463438169,1.97890232125696
"paraboloid-disk-rep3-n240-r32","geodesic",4,2,2,591,1.33226762955019e-15,4,4,5,7,8,0.226349068521581,5.86322400800466,20.0629160564616,38.9259797569361,53.2135689488247,0.00212639842550108,0.0385177320252949,0.342435689010418,0.898180853846213,1.40418565628857
"paraboloid-disk-rep3-n240-r32","geodesic",64,1,0,8319,2.56982246593651e-08,64,64,65,90,99,0.226349068521581,22.0573040782708,89.7559283883035,192.06125978131,269.306578295794,0.00212639842550108,0.124850008971079,0.769012697179649,1.75596957935111,1.97890232125696
"paraboloid-disk-rep3-n240-r32","geodesic",8,1,0,1144,8.88178419700125e-16,8,8,9,13,14,0.226349068521581,8.83116723998124,28.0156293192873,48.6357477203699,66.1853968865327,0.00212639842550108,0.0533186906241579,0.466880313219751,1.13218689799494,1.62807921042745
"paraboloid-disk-rep3-n240-r4","ambient",128,1,0,18060,2.22044604925031e-16,128,128,138.5,207.05,224,0.0136507196676669,1.46750644097685,5.05724674387509,8.09796741897699,10.0111398747892,0.00212639842550108,0.181413626785794,0.756543187338819,1.67945219181864,1.97890232125696
"paraboloid-disk-rep3-n240-r4","ambient",16,1,0,2177,4.44089209850063e-16,16,16,18,23,25,0.0136507196676669,0.510169263832376,1.68632027558596,3.06285523687233,4.34753402037026,0.00212639842550108,0.0608830728744591,0.256230327828125,0.637611041871498,1.00523438267594
"paraboloid-disk-rep3-n240-r4","ambient",239,1,0,28680,0,239,239,239,239,239,0.0136507196676669,1.8899325823209,6.61880559269793,13.3981031242157,16.0811721986549,0.00212639842550108,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r4","ambient",32,1,0,4392,2.22044604925031e-16,32,32,36,42,49,0.0136507196676669,0.714987596993064,2.41292185746956,4.45561105054344,5.7355970526624,0.00212639842550108,0.0901404733564079,0.369948771651188,0.932754710895549,1.42797007049833
"paraboloid-disk-rep3-n240-r4","ambient",4,1,0,585,8.88178419700125e-16,4,4,5,7,8,0.0136507196676669,0.277421218588697,0.874657326176543,1.74133453250511,2.31728055159576,0.00212639842550108,0.0329572416287774,0.131803704637259,0.353958626483784,0.528174997688773
"paraboloid-disk-rep3-n240-r4","ambient",64,1,0,8875,2.22044604925031e-16,64,64,74,89.05,97,0.0136507196676669,1.00365749040858,3.4412251482821,6.12038700406302,7.43491969765191,0.00212639842550108,0.126459513381264,0.538356366881816,1.29686922545396,1.82819683795271
"paraboloid-disk-rep3-n240-r4","ambient",8,1,0,1117,4.44089209850063e-16,8,8,9,12,13,0.0136507196676669,0.359826133481735,1.20014945758111,2.28279050112368,2.9468884852491,0.00212639842550108,0.0443770533929238,0.175951557875538,0.485566426523371,0.670380578953525
"paraboloid-disk-rep3-n240-r4","geodesic",128,1,0,17893,1.44513616628927e-08,128,128,136.5,197.05,212,0.0136510017131763,1.48432566714664,5.48166386348892,9.39136484861763,11.3220397441673,0.00212639842550108,0.180484949930273,0.701803858367583,1.52620529306825,1.93122105953993
"paraboloid-disk-rep3-n240-r4","geodesic",16,1,0,2179,4.44089209850063e-16,16,16,18,23,25,0.0136510017131763,0.510381098864828,1.71986257205866,3.12354713114328,4.35650199006484,0.00212639842550108,0.0608883825209248,0.254000887259335,0.626817771918859,1.00523438267594
"paraboloid-disk-rep3-n240-r4","geodesic",239,1,0,28680,2.28356002995866e-08,239,239,239,239,239,0.0136510017131763,1.94012671823481,7.38520352655184,13.8575095830248,16.7399790812075,0.00212639842550108,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
"paraboloid-disk-rep3-n240-r4","geodesic",32,1,0,4381,9.52615986093974e-09,32,32,36,42,48,0.0136510017131763,0.714467954193614,2.47524876202821,4.59929034193252,5.8769143412555,0.00212639842550108,0.0901313706779398,0.359720006589297,0.898209483472355,1.31203874491399
"paraboloid-disk-rep3-n240-r4","geodesic",4,1,0,585,4.44089209850063e-16,4,4,5,7,8,0.0136510017131763,0.277731583053248,0.875100267347495,1.76291694808951,2.33587301625456,0.00212639842550108,0.0329572416287774,0.1315943459611,0.351029944492597,0.528174997688773
"paraboloid-disk-rep3-n240-r4","geodesic",64,1,0,8782,1.23431780352234e-08,64,64,73,86,94,0.0136510017131763,1.01447556487217,3.6166459940409,6.55098164397975,8.14035531729908,0.00212639842550108,0.125487414407376,0.509899916685675,1.21046567361523,1.66695584940178
"paraboloid-disk-rep3-n240-r4","geodesic",8,1,0,1122,4.44089209850063e-16,8,8,9,12,13,0.0136510017131763,0.360573662305465,1.20639395169809,2.30314052747365,2.99119384249757,0.00212639842550108,0.0444527549279341,0.175490381849352,0.476812570083834,0.670380578953525
"paraboloid-disk-rep3-n240-r64","ambient",128,1,0,17573,7.21401116621223e-09,128,128,128,239,239,0.827096984253838,92.2673317369437,712.261168976222,1730.3394615555,2204.8144860258,0.00212639842550108,0.178516911652043,0.814024609001303,1.68931110113908,1.97890232125696
"paraboloid-disk-rep3-n240-r64","ambient",16,1,0,2119,8.88178419700125e-16,16,16,17,21,23,0.827096984253838,31.1961906507992,103.238110081565,175.679138624898,239.464050261801,0.00212639842550108,0.0864581504057536,0.762062814206942,1.70242964489976,1.97890232125696
"paraboloid-disk-rep3-n240-r64","ambient",239,1,0,28680,0,239,239,239,239,239,0.827096984253838,122.889104458018,1234.54893459336,3271.23731336452,4006.22920083985,0.00212639842550108,0.235992675076065,0.874509307332382,1.61226399501735,1.97890232125696
