surface,sampling,regime,radius,method,min,median,max
paraboloid,surface_area,geodesic,2,stress_fixed_uniform,0.993394735579928,0.999945148313834,1.00060585703407
paraboloid,surface_area,geodesic,2,stress_primary,4.07187674940384e-10,1.10688407430218,1.37165433614085
paraboloid,surface_area,geodesic,2,stress_uniform,4.41961418184576e-10,1.09462999576351,1.37047234808016
paraboloid,surface_area,geodesic,4,classical,1.04772466615572,1.20661051147799,1.3107431841561
paraboloid,surface_area,geodesic,4,classical_fixed_primary,0.996219646713136,0.999793342074485,1.00131830263435
paraboloid,surface_area,geodesic,4,classical_fixed_uniform,0.996219649216666,0.999793892036699,1.00099506152849
paraboloid,surface_area,geodesic,4,classical_primary,7.84894265180715e-06,0.983778265534803,1.49759369038803
paraboloid,surface_area,geodesic,4,classical_uniform,1.74133817333768e-05,0.96161411872345,1.50081006401249
paraboloid,surface_area,geodesic,4,full_classical,1.04772466615572,1.2005467058503,1.24085315995112
paraboloid,surface_area,geodesic,4,full_classical_fixed_primary,0.996219646713136,0.999793337171016,1.00008456945452
paraboloid,surface_area,geodesic,4,full_classical_fixed_uniform,0.996219649216666,0.999793870686231,1.00006793370486
paraboloid,surface_area,geodesic,4,full_classical_primary,7.84894265180715e-06,0.980464299912128,1.27684770617637
paraboloid,surface_area,geodesic,4,full_classical_uniform,1.74133817333768e-05,0.956460173370081,1.27804956746454
paraboloid,surface_area,geodesic,4,original,0.903801458459206,0.9772317650096,0.996057398778319
paraboloid,surface_area,geodesic,4,stress,0.996219632372706,1.12821756332245,1.24630153222862
paraboloid,surface_area,geodesic,4,stress_fixed_primary,0.996219651106838,0.999793340862717,1.00130998224174
paraboloid,surface_area,geodesic,4,stress_fixed_uniform,0.996219650406857,0.999793739388211,1.00106204866595
paraboloid,surface_area,geodesic,4,stress_primary,7.20705916303735e-06,0.942171315537175,1.39587816003913
paraboloid,surface_area,geodesic,4,stress_uniform,1.63365986261283e-06,0.919078549413447,1.39462512954445
paraboloid,surface_area,geodesic,8,classical,1.01894150809508,1.17439399055143,1.27502894821596
paraboloid,surface_area,geodesic,8,classical_fixed_primary,0.997318943700484,0.999537728955058,1.00182220749954
paraboloid,surface_area,geodesic,8,classical_fixed_uniform,0.997318943972604,0.999537734245373,1.00153557123213
paraboloid,surface_area,geodesic,8,classical_primary,0.0062990212096734,0.858060953118102,1.47348640704619
paraboloid,surface_area,geodesic,8,classical_uniform,0.0121838321436256,0.822586382684646,1.48485485366377
paraboloid,surface_area,geodesic,8,full_classical,1.01894150809508,1.16959847127755,1.23138510272731
paraboloid,surface_area,geodesic,8,full_classical_fixed_primary,0.997318943624939,0.999537728954682,1.00006369593883
paraboloid,surface_area,geodesic,8,full_classical_fixed_uniform,0.997318944241128,0.999537734216962,1.00005221183367
paraboloid,surface_area,geodesic,8,full_classical_primary,0.0061055924374589,0.852478235722908,1.23910317119398
paraboloid,surface_area,geodesic,8,full_classical_uniform,0.0121805518948433,0.819682038877299,1.24490784933878
paraboloid,surface_area,geodesic,8,original,0.926791734675516,0.964722377022409,0.992612068969583
paraboloid,surface_area,geodesic,8,stress,0.99892472867116,1.1070350355931,1.25828166559829
paraboloid,surface_area,geodesic,8,stress_fixed_primary,0.997318943401253,0.999537728954947,1.00192240910822
paraboloid,surface_area,geodesic,8,stress_fixed_uniform,0.997318943808014,0.999537734194219,1.00144114469784
paraboloid,surface_area,geodesic,8,stress_primary,0.0060931647751659,0.843352005670845,1.38826450261032
paraboloid,surface_area,geodesic,8,stress_uniform,0.0119139717808548,0.810393032536715,1.38952911855457
paraboloid,surface_area,geodesic,16,classical,1.00559169423561,1.11704345881226,1.31278153721989
paraboloid,surface_area,geodesic,16,classical_fixed_primary,0.997705582683076,0.99958476932979,1.00247806641891
paraboloid,surface_area,geodesic,16,classical_fixed_uniform,0.99770581829349,0.999610906153213,1.00236861827051
paraboloid,surface_area,geodesic,16,classical_primary,0.193495785380125,0.799333132062344,1.36821912844115
paraboloid,surface_area,geodesic,16,classical_uniform,0.233300048757969,0.768562321260108,1.3656999849163
paraboloid,surface_area,geodesic,16,full_classical,1.00559169423561,1.11608009337911,1.21744426516415
paraboloid,surface_area,geodesic,16,full_classical_fixed_primary,0.99770558254533,0.999588587808589,1.0000332323772
paraboloid,surface_area,geodesic,16,full_classical_fixed_uniform,0.997705682457935,0.999591991532929,1.00002366012494
paraboloid,surface_area,geodesic,16,full_classical_primary,0.192340051102406,0.79147498555,1.2010962668345
paraboloid,surface_area,geodesic,16,full_classical_uniform,0.233157439230135,0.765338933356118,1.19771724022732
paraboloid,surface_area,geodesic,16,original,0.931535382419106,0.971265950548333,0.990025096781631
paraboloid,surface_area,geodesic,16,stress,0.999802874919621,1.0682228560233,1.25055257210869
paraboloid,surface_area,geodesic,16,stress_fixed_primary,0.9977055826786,0.999581815078559,1.00269361555219
paraboloid,surface_area,geodesic,16,stress_fixed_uniform,0.997705690761506,0.999593365687304,1.00252456578946
paraboloid,surface_area,geodesic,16,stress_primary,0.1946283920306,0.790750730809807,1.33336647485769
paraboloid,surface_area,geodesic,16,stress_uniform,0.231740485746578,0.763956017373296,1.33312068103274
paraboloid,surface_area,geodesic,32,classical,1.00147450291612,1.02628989189494,1.18619713241093
paraboloid,surface_area,geodesic,32,classical_fixed_primary,0.998131183149483,0.999861640451118,1.00566161640127
paraboloid,surface_area,geodesic,32,classical_fixed_uniform,0.998148874140789,0.999861576273,1.00524745371603
paraboloid,surface_area,geodesic,32,classical_primary,0.777297828391606,0.933634130010828,1.21768318123025
paraboloid,surface_area,geodesic,32,classical_uniform,0.834794529803048,0.942050431473499,1.21691724954281
paraboloid,surface_area,geodesic,32,full_classical,1.00147450291612,1.05418990088525,1.19429773308385
paraboloid,surface_area,geodesic,32,full_classical_fixed_primary,0.998133161139722,0.999861640175451,1.00034727697599
paraboloid,surface_area,geodesic,32,full_classical_fixed_uniform,0.998149363737128,0.999861575953909,1.00033762842574
paraboloid,surface_area,geodesic,32,full_classical_primary,0.776459698991817,0.933634130010828,1.14406127181545
paraboloid,surface_area,geodesic,32,full_classical_uniform,0.83430743089323,0.942050431473499,1.14279000007693
paraboloid,surface_area,geodesic,32,original,0.938777695866548,0.969257639190512,0.997452460268479
paraboloid,surface_area,geodesic,32,stress,0.999970089263937,1.02320067379994,1.19286213871214
paraboloid,surface_area,geodesic,32,stress_fixed_primary,0.998129854835226,0.999861640197078,1.00596723426899
paraboloid,surface_area,geodesic,32,stress_fixed_uniform,0.998143948973607,0.999861547025023,1.00553624973869
paraboloid,surface_area,geodesic,32,stress_primary,0.777293075205958,0.932102588246387,1.24208070210205
paraboloid,surface_area,geodesic,32,stress_uniform,0.833204856724095,0.939334179118862,1.24588503873574
paraboloid,surface_area,geodesic,64,classical,0.953452657567062,1.00537008888611,1.17577260714231
paraboloid,surface_area,geodesic,64,classical_fixed_primary,0.998992665985538,0.999981132230975,1.00579111949907
paraboloid,surface_area,geodesic,64,classical_fixed_uniform,0.999082280311421,0.999980938255702,1.00533409204294
paraboloid,surface_area,geodesic,64,classical_primary,0.956022864238096,0.989632812450517,1.17006320962337
paraboloid,surface_area,geodesic,64,classical_uniform,0.974321877873973,0.992539232194647,1.16892275868307
paraboloid,surface_area,geodesic,64,full_classical,1.00037539872794,1.01735895793186,1.15620726462123
paraboloid,surface_area,geodesic,64,full_classical_fixed_primary,0.999007384132593,0.99998015562838,1.00055236244077
paraboloid,surface_area,geodesic,64,full_classical_fixed_uniform,0.999093101060648,0.999980095668044,1.00055537531129
paraboloid,surface_area,geodesic,64,full_classical_primary,0.95235294479104,0.989626659430337,1.08618415739377
paraboloid,surface_area,geodesic,64,full_classical_uniform,0.971857697838582,0.992531073831447,1.08625816010235
paraboloid,surface_area,geodesic,64,original,0.941674662833912,0.969503247741906,0.999364426629781
paraboloid,surface_area,geodesic,64,stress,0.999995829329112,1.00432870445195,1.19504374689548
paraboloid,surface_area,geodesic,64,stress_fixed_primary,0.999010820536142,0.999981119433963,1.00640625569233
paraboloid,surface_area,geodesic,64,stress_fixed_uniform,0.999084353765958,0.999980988859561,1.00583921095732
paraboloid,surface_area,geodesic,64,stress_primary,0.955684788531754,0.989255413795587,1.21807825216285
paraboloid,surface_area,geodesic,64,stress_uniform,0.974360352891834,0.992036532239346,1.21238626196993
saddle,disk,ambient,1,classical,0.991816662264501,1.00848555271817,1.15697583951817
saddle,disk,ambient,1,classical_fixed_primary,0.999938961640663,1.00000043630867,1.00119029829983
saddle,disk,ambient,1,classical_fixed_uniform,0.999948920903444,1.00000015450068,1.00170938759582
saddle,disk,ambient,1,classical_primary,0.999999999999998,1.0259215937827,1.29439428592206
saddle,disk,ambient,1,classical_uniform,0.999999999999998,1.0252072809246,1.29374161866096
saddle,disk,ambient,1,original,1.0,1.0,1.0
saddle,disk,ambient,1,stress,0.999999999999999,1.01126117353779,1.17024522672099
saddle,disk,ambient,1,stress_fixed_primary,0.999984490146246,1.00000000000074,1.00122285690035
saddle,disk,ambient,1,stress_fixed_uniform,0.999982753967232,1.00000000000049,1.00185689536551
saddle,disk,ambient,1,stress_primary,0.999999999999999,1.03204082439684,1.27384575417211
saddle,disk,ambient,1,stress_uniform,0.999999999999999,1.03034122720043,1.27321489739219
saddle,disk,ambient,2,classical,0.960735141757865,1.01418073508488,1.05754466369807
saddle,disk,ambient,2,classical_fixed_primary,0.99995663757529,1.00000000635881,1.0022282161543
saddle,disk,ambient,2,classical_fixed_uniform,0.999958257236691,1.00000000000012,1.00254000066002
saddle,disk,ambient,2,classical_primary,0.999999999999999,1.06700106166798,1.29576317109426
saddle,disk,ambient,2,classical_uniform,0.999999999999999,1.06282775349046,1.28666608095405
saddle,disk,ambient,2,original,1.0,1.0,1.0
saddle,disk,ambient,2,stress,0.98707604007839,1.00752244463136,1.08225322037174
saddle,disk,ambient,2,stress_fixed_primary,0.999918560830481,1.00000000000051,1.00193169078574
saddle,disk,ambient,2,stress_fixed_uniform,0.999898244480222,1.00000000747369,1.00223102752529
saddle,disk,ambient,2,stress_primary,1.0,1.0520739606935,1.24426092709834
saddle,disk,ambient,2,stress_uniform,1.0,1.04888842608087,1.2519222658592
saddle,disk,ambient,4,classical,0.886197362249155,1.00483128287018,1.11523637192468
saddle,disk,ambient,4,classical_fixed_primary,0.999937603704675,1.0000000071274,1.00431644232697
saddle,disk,ambient,4,classical_fixed_uniform,0.999940190182569,1.00000000011267,1.00483381922997
saddle,disk,ambient,4,classical_primary,0.999999999999999,1.04530950862204,1.30779858244636
saddle,disk,ambient,4,classical_uniform,0.999999999999999,1.04544768277801,1.32493771588311
saddle,disk,ambient,4,original,1.0,1.0,1.0
saddle,disk,ambient,4,stress,0.929419531787906,1.00185938585316,1.08744865448519
saddle,disk,ambient,4,stress_fixed_primary,0.999951524610036,1.00000000919954,1.0037511614616
saddle,disk,ambient,4,stress_fixed_uniform,0.999949409429544,1.00000000003478,1.00402578707694
saddle,disk,ambient,4,stress_primary,1.0,1.03000238061321,1.25002542003675
saddle,disk,ambient,4,stress_uniform,1.0,1.03007574284201,1.25214483341054
saddle,disk,ambient,8,classical,0.91698384032208,1.02123075229594,1.22327062281507
saddle,disk,ambient,8,classical_fixed_primary,0.999884537590907,1.0,1.00951641671933
saddle,disk,ambient,8,classical_fixed_uniform,0.999918449409772,1.0,1.01051957033418
saddle,disk,ambient,8,classical_primary,1.0,1.01203946959007,1.47084730090846
saddle,disk,ambient,8,classical_uniform,1.0,1.01222107807229,1.43742321500581
saddle,disk,ambient,8,original,1.0,1.0,1.0
saddle,disk,ambient,8,stress,0.883387593222504,1.00585804212072,1.14245885024902
saddle,disk,ambient,8,stress_fixed_primary,0.999890311587367,0.999999999999999,1.00667451655702
saddle,disk,ambient,8,stress_fixed_uniform,0.999943968004128,1.00000009346406,1.00750032833537
saddle,disk,ambient,8,stress_primary,0.999999999999999,1.01227229516371,1.31613819299115
saddle,disk,ambient,8,stress_uniform,0.999999999999999,1.01221245032177,1.30327648051697
saddle,disk,ambient,16,classical,0.989152644125315,1.04598066364144,1.29359390348167
saddle,disk,ambient,16,classical_fixed_primary,0.99950915545047,0.999999999999999,1.00897950456385
saddle,disk,ambient,16,classical_fixed_uniform,0.9998119595498,1.00000007211407,1.00865681877617
saddle,disk,ambient,16,classical_primary,0.975870616842185,1.00139567135468,1.61750871959104
saddle,disk,ambient,16,classical_uniform,0.991149474737699,1.00294006423462,1.5744040705786
saddle,disk,ambient,16,original,1.0,1.0,1.0
saddle,disk,ambient,16,stress,1.0,1.01192835688495,1.14901774141886
saddle,disk,ambient,16,stress_fixed_primary,0.999743000512885,1.00000001081022,1.00754356800219
saddle,disk,ambient,16,stress_fixed_uniform,0.999727067609931,1.00000006772672,1.00699312110733
saddle,disk,ambient,16,stress_primary,0.999689712677454,1.00489602912064,1.39523180615547
saddle,disk,ambient,16,stress_uniform,0.994490908148202,1.00485115640758,1.39035962185176
saddle,disk,ambient,32,classical,0.930265152529616,1.00182568985026,1.12799317339386
saddle,disk,ambient,32,classical_fixed_primary,0.999815197338229,0.999999999999999,1.00328827519726
saddle,disk,ambient,32,classical_fixed_uniform,0.999809365360592,1.00000001438722,1.00335016936823
saddle,disk,ambient,32,classical_primary,0.991462698152593,1.00035966769005,1.18000312881524
saddle,disk,ambient,32,classical_uniform,0.994926168938142,1.00032249424258,1.19199698093267
saddle,disk,ambient,32,original,1.0,1.0,1.0
saddle,disk,ambient,32,stress,0.99983820544672,1.00206585531972,1.18965770604868
saddle,disk,ambient,32,stress_fixed_primary,0.999834783352776,1.0,1.00389775936106
saddle,disk,ambient,32,stress_fixed_uniform,0.999873091190159,1.00000000081889,1.00410697169405
saddle,disk,ambient,32,stress_primary,0.996717028251773,1.00042779592237,1.173103658183
saddle,disk,ambient,32,stress_uniform,0.997795384439278,1.00042813662281,1.17257405493712
saddle,disk,ambient,64,classical,0.990795927137802,1.00047474641031,1.20223524269335
saddle,disk,ambient,64,classical_fixed_primary,0.999981657481328,1.0000000235621,1.00333229056204
saddle,disk,ambient,64,classical_fixed_uniform,0.999987051713342,1.00000002353641,1.00339770201178
saddle,disk,ambient,64,classical_primary,0.999999999999998,1.00037115493337,1.09580725760998
saddle,disk,ambient,64,classical_uniform,0.999470831180967,1.0003206678428,1.09506398444751
saddle,disk,ambient,64,original,1.0,1.0,1.0
saddle,disk,ambient,64,stress,0.995809912645177,1.00022455239229,1.09866049222545
saddle,disk,ambient,64,stress_fixed_primary,0.999995442078845,1.00000003247472,1.00380607576913
saddle,disk,ambient,64,stress_fixed_uniform,0.99999468854031,1.00000003414392,1.00395325750677
saddle,disk,ambient,64,stress_primary,0.999999999999999,1.00043894523152,1.08800997536251
saddle,disk,ambient,64,stress_uniform,0.999999999999999,1.00043053626164,1.09744179810636
saddle,disk,geodesic,1,classical,0.990478380482365,1.0018821039775,1.15701328206514
saddle,disk,geodesic,1,classical_fixed_primary,0.999284125681979,0.999976262271954,1.00121035298227
saddle,disk,geodesic,1,classical_fixed_uniform,0.999284244402069,0.999974686450673,1.00171239678547
saddle,disk,geodesic,1,classical_primary,0.148167301392601,1.01915010567787,1.29467019990937
saddle,disk,geodesic,1,classical_uniform,0.146149732647878,1.01698318387031,1.29376699037504
saddle,disk,geodesic,1,full_classical,0.974445589555187,0.993134411069331,1.01192696273802
saddle,disk,geodesic,1,full_classical_fixed_primary,0.999284125681979,0.999979064511046,1.00020976183494
saddle,disk,geodesic,1,full_classical_fixed_uniform,0.999284241702155,0.999984148737314,1.00016714309748
saddle,disk,geodesic,1,full_classical_primary,0.14816730139259,1.01507128292364,1.05115071118802
saddle,disk,geodesic,1,full_classical_uniform,0.146149732647896,1.01198005160179,1.05120217192043
saddle,disk,geodesic,1,original,0.926139193435588,0.996587951475202,0.999475894396235
saddle,disk,geodesic,1,stress,0.999284129523593,1.00912409379826,1.17022831192663
saddle,disk,geodesic,1,stress_fixed_primary,0.999284125681984,0.999990386149884,1.00123196255052
saddle,disk,geodesic,1,stress_fixed_uniform,0.999284242350872,0.999997162516262,1.00186265558811
saddle,disk,geodesic,1,stress_primary,0.148691742922727,1.02529015499855,1.27389283100044
saddle,disk,geodesic,1,stress_uniform,0.119390077944408,1.02249370651007,1.27327024098702
saddle,disk,geodesic,2,classical,0.961853522493953,1.01892348843683,1.06004766790062
saddle,disk,geodesic,2,classical_fixed_primary,0.998276094593496,0.999934368302462,1.00222010177102
saddle,disk,geodesic,2,classical_fixed_uniform,0.99827609110887,0.999946941165795,1.00253717917277
saddle,disk,geodesic,2,classical_primary,0.0134869810138494,1.05811037475041,1.27647975948385
saddle,disk,geodesic,2,classical_uniform,0.0137330179403674,1.05079161003324,1.27310968392596
saddle,disk,geodesic,2,full_classical,0.929620105809479,1.01583244870975,1.05969448792551
saddle,disk,geodesic,2,full_classical_fixed_primary,0.998276094738515,0.99993474946185,1.00035642292339
saddle,disk,geodesic,2,full_classical_fixed_uniform,0.99827609110887,0.999934733960746,1.00039752369164
saddle,disk,geodesic,2,full_classical_primary,0.01348698101387,1.05281778836013,1.1021851173587
saddle,disk,geodesic,2,full_classical_uniform,0.0137330179403687,1.04691538252564,1.10439267991147
saddle,disk,geodesic,2,original,0.871664156480727,0.994880371737725,0.998997239808295
saddle,disk,geodesic,2,stress,0.985633469375704,1.0146132929431,1.08237697996379
saddle,disk,geodesic,2,stress_fixed_primary,0.99827609259933,0.999897099244315,1.00193246153267
saddle,disk,geodesic,2,stress_fixed_uniform,0.998276093369782,0.999945984230067,1.00220063876789
saddle,disk,geodesic,2,stress_primary,0.0133921796574237,1.04523821979929,1.24288690461605
saddle,disk,geodesic,2,stress_uniform,0.0077129179257507,1.04011637988099,1.2426244227797
saddle,disk,geodesic,4,classical,0.890844680734578,1.04543689009005,1.13362324678087
saddle,disk,geodesic,4,classical_fixed_primary,0.99705488465561,0.99995317829351,1.00435370044751
saddle,disk,geodesic,4,classical_fixed_uniform,0.997054878006005,0.999963770161736,1.00481205268059
saddle,disk,geodesic,4,classical_primary,0.0015452626560004,1.11710339683015,1.31904363322971
saddle,disk,geodesic,4,classical_uniform,0.0008604767545112,1.11687484929931,1.33286726439365
saddle,disk,geodesic,4,full_classical,0.870829164485257,1.04229710738023,1.1334940191425
saddle,disk,geodesic,4,full_classical_fixed_primary,0.997054878740172,0.999938292425504,1.00182738068937
saddle,disk,geodesic,4,full_classical_fixed_uniform,0.997054880816815,0.999943194825004,1.0020499322923
saddle,disk,geodesic,4,full_classical_primary,0.0015452626560035,1.11514379073748,1.17904016198643
saddle,disk,geodesic,4,full_classical_uniform,0.0008604767545128,1.11515603032002,1.1798691603622
saddle,disk,geodesic,4,original,0.8369417436995,0.994573320265532,0.998014267939793
saddle,disk,geodesic,4,stress,0.928921090074981,0.997399113142079,1.06656345087319
saddle,disk,geodesic,4,stress_fixed_primary,0.997054881895987,0.999911860938842,1.00374866593076
saddle,disk,geodesic,4,stress_fixed_uniform,0.997054880677949,0.999946119704425,1.00398154509632
saddle,disk,geodesic,4,stress_primary,0.0014849671395699,1.07299904260847,1.25972372101011
saddle,disk,geodesic,4,stress_uniform,0.0002325747905296,1.07253450180401,1.25931109867079
saddle,disk,geodesic,8,classical,0.911193769484472,1.11544792924689,1.18401407864719
saddle,disk,geodesic,8,classical_fixed_primary,0.995965147979588,0.999920230026813,1.00903965031632
saddle,disk,geodesic,8,classical_fixed_uniform,0.995965150632454,0.999936889238024,1.01036457931551
saddle,disk,geodesic,8,classical_primary,0.0002041640507027,1.16034684807469,1.3422838750321
saddle,disk,geodesic,8,classical_uniform,6.98281898168666e-05,1.1610832727162,1.3409388569009
saddle,disk,geodesic,8,full_classical,0.889834583851141,1.11483566147001,1.18397642137409
saddle,disk,geodesic,8,full_classical_fixed_primary,0.995965147049293,0.999915633913867,1.00391185609186
saddle,disk,geodesic,8,full_classical_fixed_uniform,0.995965150632454,0.999932980729858,1.00421177337338
saddle,disk,geodesic,8,full_classical_primary,0.000204164050703,1.15399877319951,1.20712900065173
saddle,disk,geodesic,8,full_classical_uniform,6.98281898169832e-05,1.15590904854157,1.20646814076354
saddle,disk,geodesic,8,original,0.822020153645473,0.994889951542782,0.996813903066144
saddle,disk,geodesic,8,stress,0.882511291178016,1.00797064443443,1.09509068167368
saddle,disk,geodesic,8,stress_fixed_primary,0.995965146010285,0.999904516859721,1.00658249010796
saddle,disk,geodesic,8,stress_fixed_uniform,0.995965147949281,0.999937843923533,1.00744656139319
saddle,disk,geodesic,8,stress_primary,0.0001927038015232,1.0919090255044,1.2707269237525
saddle,disk,geodesic,8,stress_uniform,2.13641081421122e-06,1.09237035179591,1.27060758856435
saddle,disk,geodesic,16,classical,1.03166959033872,1.14336638092255,1.21013500303659
saddle,disk,geodesic,16,classical_fixed_primary,0.995246540053364,0.999934149803994,1.01389007978867
saddle,disk,geodesic,16,classical_fixed_uniform,0.995246548342033,0.999943021693692,1.01614549823003
saddle,disk,geodesic,16,classical_primary,4.4949279062972e-05,1.18169144114032,1.32373090723026
saddle,disk,geodesic,16,classical_uniform,1.28523077799524e-05,1.18778134932282,1.31086838974522
saddle,disk,geodesic,16,full_classical,1.01161089445727,1.14336076150827,1.21009387175687
saddle,disk,geodesic,16,full_classical_fixed_primary,0.995246543163008,0.999938193117378,1.00903275500879
saddle,disk,geodesic,16,full_classical_fixed_uniform,0.995246548342033,0.999945023951695,1.01036484454432
saddle,disk,geodesic,16,full_classical_primary,4.49492790632299e-05,1.18134094835391,1.21942999306202
saddle,disk,geodesic,16,full_classical_uniform,1.28523077800237e-05,1.18747373125103,1.21847809699099
saddle,disk,geodesic,16,original,0.816452751575228,0.995106132865054,0.9978114175757
saddle,disk,geodesic,16,stress,0.946319723502743,1.05080745620264,1.11075047833583
saddle,disk,geodesic,16,stress_fixed_primary,0.995246539517969,0.999937996315622,1.00941943702765
saddle,disk,geodesic,16,stress_fixed_uniform,0.995246537627522,0.99995188848905,1.01089592243628
saddle,disk,geodesic,16,stress_primary,4.15331960970642e-05,1.10363553094082,1.22530057114019
saddle,disk,geodesic,16,stress_uniform,1.34446384465508e-06,1.1092720876649,1.22406768261094
saddle,disk,geodesic,32,classical,1.06802448375606,1.19527457901969,1.22423842295536
saddle,disk,geodesic,32,classical_fixed_primary,0.994894924147911,0.999965289304993,1.02026665587046
saddle,disk,geodesic,32,classical_fixed_uniform,0.994894925523324,0.999971922078883,1.01937899797763
saddle,disk,geodesic,32,classical_primary,2.0090434266487e-05,1.19659112540053,1.27950410743229
saddle,disk,geodesic,32,classical_uniform,5.59389958009628e-06,1.2026151407354,1.27308935511116
saddle,disk,geodesic,32,full_classical,1.06802448377079,1.19436409355653,1.22423892281896
saddle,disk,geodesic,32,full_classical_fixed_primary,0.99489492605457,0.999966068623059,1.01404671937099
saddle,disk,geodesic,32,full_classical_fixed_uniform,0.994894926262219,0.999971512817844,1.01419973729535
saddle,disk,geodesic,32,full_classical_primary,2.00904342668055e-05,1.1970771488286,1.23355711253475
saddle,disk,geodesic,32,full_classical_uniform,5.59389958018335e-06,1.20251778005401,1.23208125974461
saddle,disk,geodesic,32,original,0.814477284174669,0.99705408603731,0.9987085194807
saddle,disk,geodesic,32,stress,0.994894880498183,1.07062061022708,1.11714791252868
saddle,disk,geodesic,32,stress_fixed_primary,0.994894921262375,0.999966205290561,1.01257438034165
saddle,disk,geodesic,32,stress_fixed_uniform,0.99489492675733,0.999971684425443,1.01292172554002
saddle,disk,geodesic,32,stress_primary,1.83813926905828e-05,1.1146157207308,1.19815100684972
saddle,disk,geodesic,32,stress_uniform,1.11209898579278e-06,1.11890110685345,1.19714592195423
saddle,disk,geodesic,64,classical,1.06865635261783,1.21625227607786,1.23096156625666
saddle,disk,geodesic,64,classical_fixed_primary,0.994753835088372,0.999985774911068,1.02005957104671
saddle,disk,geodesic,64,classical_fixed_uniform,0.99475383105396,0.999985959730357,1.0107828741758
saddle,disk,geodesic,64,classical_primary,1.43489523739335e-05,1.20715649773598,1.25526896397527
saddle,disk,geodesic,64,classical_uniform,3.99038987501855e-06,1.21055347105696,1.25409617451879
saddle,disk,geodesic,64,full_classical,1.06865635265448,1.21620531858506,1.23084155184947
saddle,disk,geodesic,64,full_classical_fixed_primary,0.994753838787437,0.999983698336978,1.01665936958951
saddle,disk,geodesic,64,full_classical_fixed_uniform,0.994753831053959,0.999985694749603,1.00864860057878
saddle,disk,geodesic,64,full_classical_primary,1.43489523744767e-05,1.20732437291657,1.23173982712567
saddle,disk,geodesic,64,full_classical_uniform,3.990389875173e-06,1.21053116320581,1.23051881025682
saddle,disk,geodesic,64,original,0.81381119890234,0.998349583016187,0.999441513141418
saddle,disk,geodesic,64,stress,0.994753796481867,1.07980048277916,1.11961419421325
saddle,disk,geodesic,64,stress_fixed_primary,0.994753834696322,0.999981675090307,1.01195810720379
saddle,disk,geodesic,64,stress_fixed_uniform,0.994753837450741,0.999986412931715,1.00645707094406
saddle,disk,geodesic,64,stress_primary,1.32319142945045e-05,1.12443784656269,1.16426618898007
saddle,disk,geodesic,64,stress_uniform,9.10388128680419e-07,1.12704794671462,1.16585107725677
saddle,surface_area,ambient,1,classical,0.98787578118117,1.00571093930595,1.1857349193715
saddle,surface_area,ambient,1,classical_fixed_primary,0.999985531690547,1.00000011572083,1.00155989592361
saddle,surface_area,ambient,1,classical_fixed_uniform,0.999962988088744,1.00000000000086,1.00159503840575
saddle,surface_area,ambient,1,classical_primary,0.999999999999999,1.02797571038096,1.33509020122509
saddle,surface_area,ambient,1,classical_uniform,0.999999999999999,1.02684572210519,1.33634087009329
saddle,surface_area,ambient,1,original,1.0,1.0,1.0
saddle,surface_area,ambient,1,stress,1.0,1.01042631904799,1.17960011850197
saddle,surface_area,ambient,1,stress_fixed_primary,0.999974288250091,1.00000037931275,1.00169198341209
saddle,surface_area,ambient,1,stress_fixed_uniform,0.999974433013151,1.00000000000098,1.00193408658609
saddle,surface_area,ambient,1,stress_primary,1.0,1.03383073676519,1.28458942438156
saddle,surface_area,ambient,1,stress_uniform,1.0,1.03151130203288,1.28723765190185
saddle,surface_area,ambient,2,classical,0.961669236469205,1.00238697774302,1.05021285360959
saddle,surface_area,ambient,2,classical_fixed_primary,0.999922133664976,1.00000016349549,1.00277933958556
saddle,surface_area,ambient,2,classical_fixed_uniform,0.999954238184458,1.00000001785303,1.00345887486024
saddle,surface_area,ambient,2,classical_primary,0.999999999999999,1.06564344487489,1.27381439113975
saddle,surface_area,ambient,2,classical_uniform,0.999999999999999,1.06032839828922,1.27898161821399
saddle,surface_area,ambient,2,original,1.0,1.0,1.0
saddle,surface_area,ambient,2,stress,0.988969803407139,1.00582314934021,1.08752799066735
saddle,surface_area,ambient,2,stress_fixed_primary,0.99991626757818,1.0000000000002,1.00247161383241
saddle,surface_area,ambient,2,stress_fixed_uniform,0.999918174623553,1.00000000970785,1.00306736577027
saddle,surface_area,ambient,2,stress_primary,0.999999999999999,1.05918222585409,1.24846055844134
saddle,surface_area,ambient,2,stress_uniform,0.999999999999999,1.05834362982183,1.24489248561742
saddle,surface_area,ambient,4,classical,0.927469271693213,1.0,1.10164309022561
saddle,surface_area,ambient,4,classical_fixed_primary,0.999870391778174,1.00000000037065,1.00707233969096
saddle,surface_area,ambient,4,classical_fixed_uniform,0.999946452264345,1.00000079462239,1.00753379427374
saddle,surface_area,ambient,4,classical_primary,0.999999999999998,1.03997941977391,1.32997730487306
saddle,surface_area,ambient,4,classical_uniform,0.999999999999998,1.03978553963506,1.36098020799117
saddle,surface_area,ambient,4,original,1.0,1.0,1.0
saddle,surface_area,ambient,4,stress,0.952091878898568,1.00149414041766,1.08580827927457
saddle,surface_area,ambient,4,stress_fixed_primary,0.99994174176852,1.0000000010008,1.00664810455153
saddle,surface_area,ambient,4,stress_fixed_uniform,0.999999999999859,1.00000369051705,1.00663723982996
