"case","surface","sampling","replicate","n","radius","regime","k","method","path_rel","edge_rel","raw_stress","raw_target_rmse","stress1","graph_reference","path_reference","chord_reference","procrustes","edge_scale","sigma1","sigma2","sigma3","sigma2_sigma1","sigma3_sigma2","sigma3_sigma1","max_edge_relative","package_score_difference","independent_path_difference"
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"original",0.0273041278216705,0.0472510417355008,28198.5907814388,0.117523591444656,0.0938011550882099,0.00364073073155916,0.0350469368341044,0.0980085133624256,3.61526057767513e-16,0.959519053006003,73.1246730804265,33.0599946328954,28.8981316047071,0.452104511927653,0.874111805691365,0.395189891282295,0.262101165300441,2.63677968348475e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"classical",0.0840348401657043,0.0894302254803798,11335.4141051365,0.0745126565686886,0.059244448387481,0.00364073073155916,0.08735179057537,0.117668904485637,0.167176625636269,1.16584030735012,73.3470458016369,46.8448690090242,41.0803155860053,0.638674243755006,0.876943760438129,0.560081393013493,0.943387914043547,4.57966997657877e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"stress",0.0584217947643753,0.0612969634352577,5652.0599206283,0.052615624675542,0.052615624675542,0.00364073073155916,0.0596458300819762,0.0960902821352628,0.129499836770775,1.0895546972122,72.4553329615811,43.6371679567766,36.4591380560041,0.602263024309265,0.835506513440961,0.503194679615043,0.504549338568287,5.20417042793042e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"full_classical",0.0834688712267926,0.0891973846867144,10947.970641042,0.0732281671608518,0.0591217553980597,0.00364073073155916,0.08683708584624,0.11760885596664,0.166305370668318,1.16365425053277,73.2516062902156,46.660369704995,41.0341788276912,0.636987665773925,0.879422496802431,0.560181283467257,0.980593758675165,7.35522753814166e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"classical_primary",0.0129215356061174,0.0239085974072175,421233.604943613,0.454226907721228,0.0752984831887423,0.00364073073155916,0.014648589529216,0.0919461305761772,0.0481570167277687,0.583018872613146,42.2331956523438,20.9536390008797,18.5284543014638,0.4961414516999,0.884259497869839,0.438717790952566,0.267104735043716,9.8879238130678e-17,0
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"classical_uniform",0.012921746393795,0.0239090826755523,166102.264547558,0.28523257912248,0.075298737399915,0.00364073073155916,0.01464875616628,0.091946329317682,0.0481581808747003,0.766483251309894,55.5231275445591,27.5473520918817,24.3589832219305,0.496141937785729,0.884258608256915,0.438717779404297,0.267140065811717,1.11022302462516e-16,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"classical_fixed_primary",0.0131099756662124,0.0238906575798975,17985.224679739,0.0938575656746637,0.0750927617857377,0.00364073073155916,0.0146678159077702,0.092149296063547,0.0487647635760108,0.999429562270868,72.3184575988867,35.9065637650824,31.8009505428493,0.496506216493688,0.885658420307386,0.439734911372597,0.266538434902507,2.42861286636753e-17,4.44089209850063e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"classical_fixed_uniform",0.0131099760728602,0.0238906575798785,17985.2295865091,0.0938575784778808,0.0750927762125834,0.00364073073155916,0.0146678166941169,0.0921493087832477,0.0487647665027608,0.999429562065226,72.3184581397619,35.9065607958179,31.8009518631002,0.496506171722096,0.885658530315278,0.439734926339857,0.266538418133702,1.76941794549634e-16,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"stress_primary",0.012922154123251,0.0239101170043053,452367.162987596,0.470713753991455,0.0752992680032533,0.00364073073155916,0.0146490852804272,0.0919467009102344,0.0481604624240099,0.56528067591818,40.9482437464507,20.3161834242713,17.9647147427876,0.496142973800489,0.884256376683702,0.438717588329897,0.267212201995468,9.36750677027476e-17,2.77555756156289e-17
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"stress_uniform",0.0129186461926244,0.0239023194068245,199741.875127442,0.312784996943895,0.0752946257208973,0.00364073073155916,0.0146463435557323,0.0919432054891078,0.0481385699226251,0.736258029271606,53.3338110378495,26.4606596422531,23.3985261101184,0.496132924449647,0.884275994115996,0.438718434981388,0.266532702942098,1.00613961606655e-16,5.55111512312578e-17
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"stress_fixed_primary",0.0131099756662124,0.0238906575798975,17985.224679738,0.093857565674661,0.0750927617857346,0.00364073073155916,0.0146678159077699,0.0921492960635445,0.0487647635760104,0.999429562270868,72.3184575988865,35.9065637650831,31.8009505428491,0.496506216493698,0.885658420307363,0.439734911372594,0.266538434902509,7.97972798949331e-17,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"stress_fixed_uniform",0.0131099760727315,0.0238906575798785,17985.229585504,0.0938575784752581,0.0750927762093724,0.00364073073155916,0.014667816694031,0.0921493087805827,0.0487647664979929,0.999429562065118,72.3184581397151,35.9065607961559,31.8009518629086,0.496506171727092,0.885658530301603,0.439734926337491,0.26653841797049,1.14491749414469e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"full_classical_primary",0.0129242761531361,0.0239153971045527,414740.348138579,0.450712389203623,0.0753016212762995,0.00364073073155916,0.0146508192679241,0.09194842632593,0.0481711786242813,0.586802715779954,42.507212016475,21.0898588056165,18.6486402144045,0.49614777834506,0.884246802517145,0.438717086577605,0.267540646330318,1.2490009027033e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"full_classical_uniform",0.0129223261476396,0.0239105224180931,167543.05725408,0.286466980359262,0.0752994720329733,0.00364073073155916,0.0146492223572299,0.0919468598382798,0.0481613748613522,0.76512503835219,55.4247183571694,27.4986050618721,24.3157982550517,0.496143343204107,0.884255699528795,0.438717579011502,0.267239794159597,1.42247325030098e-16,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"full_classical_fixed_primary",0.0131099756662124,0.0238906575798974,17985.2246797384,0.0938575656746622,0.0750927617857361,0.00364073073155916,0.01466781590777,0.0921492960635457,0.0487647635760105,0.999429562270868,72.3184575988866,35.9065637650828,31.8009505428492,0.496506216493693,0.885658420307374,0.439734911372595,0.266538434902508,6.59194920871187e-17,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",64,"full_classical_fixed_uniform",0.0131099760747717,0.0238906575798786,17985.229308779,0.0938575777532006,0.0750927753811675,0.00364073073155916,0.0146678166637016,0.0921493080629488,0.0487647664986399,0.999429562076656,72.3184581034901,35.906560975199,31.8009517837617,0.496506174451556,0.885658523681143,0.439734925463337,0.266538420957913,1.45716771982052e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"original",0.00370790168582475,0.00824321590264125,75877.8490114468,0.17829330810838,0.112424612798515,0.105635727486772,0.107656301380333,0.112463825504515,3.61526057767513e-16,0.99311296464968,73.1246730804265,33.0599946328954,28.8981316047071,0.452104511927653,0.874111805691365,0.395189891282295,0.0681071234102092,4.42354486374086e-17,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"classical",0.090857175081897,0.203951580267483,14805.9779090382,0.0787582551731309,0.0683860751666159,0.105635727486772,0.148493107055974,0.144646183861769,0.187983001098174,1.27963918470717,79.4479364935847,51.620916035033,41.3872455464804,0.649745208161591,0.801753411706073,0.520935437383228,1.07101038170577,2.77555756156289e-16,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"stress",0.0727511549430876,0.14604184240177,8684.90733313292,0.0603198332184018,0.0603198332184014,0.105635727486772,0.144964468160536,0.11968024080621,0.151195024961564,1.19866371533069,78.7451512217827,47.8502676212029,37.6699833195998,0.607659860686971,0.787247077023825,0.478378449150522,0.536873465852092,1.94289029309402e-16,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"full_classical",0.0780427460482012,0.123907224796295,18729.2731044026,0.0885804737790639,0.0820227075287264,0.105635727486772,0.112864897179719,0.163802438477332,0.166305370668318,1.23391881487403,73.2516062902156,46.660369704995,41.0341788276912,0.636987665773925,0.879422496802431,0.560181283467257,0.867810360032739,1.26287869051112e-15,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"classical_primary",0.00377874074885711,0.00651478148705571,22281.5254624863,0.0966162101490466,0.0929015215856394,0.105635727486772,0.105437083934082,0.138782689612043,0.0969979516166493,1.25522748083105,84.0652637328632,45.4050209208335,35.5490469980419,0.540116320399808,0.782932069561732,0.422874388534689,0.118919944707473,3.16587034365767e-17,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"classical_uniform",0.00341467450358568,0.00592572184813245,23121.8565346993,0.0984212527602458,0.0950335942385052,0.105635727486772,0.105392261940296,0.133942658659956,0.0906434259742536,1.24373255537746,84.431031878387,44.8006353480836,35.1222624160755,0.530618119326241,0.783967953650414,0.415987601178024,0.112975015353563,4.11996825544492e-17,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"classical_fixed_primary",0.00166285635927957,0.00302274941748376,69097.0932798135,0.170140391067254,0.102679064911711,0.105635727486772,0.105690322014851,0.10952664609284,0.0664397340219434,0.999990430019499,72.5982774245228,36.6433804717586,26.9504825919411,0.504741734538469,0.735480248955527,0.371227576576598,0.0558492307996004,1.36609473733174e-17,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"classical_fixed_uniform",0.00136565504017701,0.00277450489423831,68649.5887925923,0.169588542481637,0.102438687328306,0.105635727486772,0.105813306861145,0.10928751663634,0.0615423057352353,0.999993201763823,72.7358485692764,36.3161975355886,27.1909990936888,0.499288841058885,0.748729243116453,0.37383215606251,0.0559203043836709,1.32272665043232e-17,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"stress_primary",0.00275439434395335,0.00479078558844384,21332.7120755016,0.0945367294310176,0.0943615267441729,0.105635727486772,0.105446622293164,0.123711070959129,0.0814642576027844,1.18840993903919,82.3057331762918,43.1892680980425,33.2259775248809,0.524741915675969,0.769310965155874,0.403689709606422,0.0600902764112503,9.97465998686664e-18,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"stress_uniform",0.00214981582592518,0.00401393435212223,21939.1130304041,0.0958709587248593,0.0956852026248619,0.105635727486772,0.105578580056585,0.123274249786693,0.0790062604577338,1.18581308633179,82.4944535913378,42.9002602967369,33.0314925661217,0.520038116856399,0.769960189929993,0.400408647225589,0.0553683442874331,6.93889390390723e-18,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"stress_fixed_primary",0.00165032882772469,0.00300876071938083,68434.6355630779,0.169322829417165,0.102282465020383,0.105635727486772,0.105787701366889,0.109195119291781,0.0647486562798043,0.999995116265841,72.7597098282188,36.4415349912599,27.0316676778381,0.500847722967782,0.741781807059482,0.371519729004668,0.0556819941432134,1.47451495458029e-17,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"stress_fixed_uniform",0.00135677596808285,0.0027559031748036,68183.7208848403,0.169012134418397,0.102267406997632,0.105635727486772,0.105888244872845,0.109029733577457,0.0611679386876066,0.999999024803657,72.8577987862362,36.2138743552188,27.1932315532344,0.497048702520781,0.750906442279506,0.373237072849525,0.0558214971111368,1.25767452008319e-17,2.22044604925031e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"full_classical_primary",0.00348461936511856,0.00545066773401228,29057.0116258738,0.110332386260115,0.101742529733479,0.105635727486772,0.104941220227643,0.134695436543093,0.080365147064069,1.16373098718612,78.591796550463,41.1995611700417,33.796013150233,0.524222157761566,0.820300318509408,0.430019602981501,0.07372730504747,6.93889390390723e-17,0
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"full_classical_uniform",0.00263942126506807,0.00445759173070893,29631.3352396946,0.111417433067818,0.102916339063446,0.105635727486772,0.105275592302141,0.133389288820085,0.0788599443921623,1.16057008630151,78.7202315353787,41.0071588669036,33.6958782878754,0.520922742058679,0.821707214519339,0.428045975356814,0.0559624597442596,1.90819582357449e-17,8.88178419700125e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"full_classical_fixed_primary",0.00181333524276256,0.00302738044177707,73800.7793328576,0.175836087421343,0.103502506775807,0.105635727486772,0.105358583960429,0.110861991379674,0.0544191448158052,0.999955227993581,71.6792467456174,35.8197431708847,28.4044695645307,0.499722650518433,0.792983618811055,0.396271875809959,0.0559175548572768,5.85469173142172e-18,1.11022302462516e-16
"paraboloid-disk-rep2-n240-r4","paraboloid","disk",2,240,4,"geodesic",8,"full_classical_fixed_uniform",0.00151955314538625,0.00276756024165329,73803.648152839,0.175839504981316,0.103696857064061,0.105635727486772,0.105450884910637,0.110864003021156,0.0506459374910776,0.999976613289503,71.7443270989386,35.5982531225709,28.5532210235895,0.496182131215467,0.802096128854297,0.397985766654601,0.0558778717624246,4.77048955893622e-18,4.44089209850063e-16
"paraboloid-disk-rep2-n240-r64","paraboloid","disk",2,240,64,"ambient",128,"original",0,5.65018015019558e-17,1582.79105588443,0.000137356514921822,0.000117709620491453,0.00339104197137246,0.00339104197136517,0.0034021043265089,5.15532024253648e-16,1,18681.7940647537,529.968403091891,462.431972378149,0.0283681749865643,0.872565174980758,0.0247530815710362,2.22044604925031e-16,0,2.22044604925031e-16
