"case","surface","radius","regime","k","method","edge_scale","vertex","x","y","z","x_r2","y_r2","z_r2"
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,106,1254.29224635963,0.409503193479452,-42.8457265944501,0.306223692958894,9.99763655955693e-05,-0.0104603824693482
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,107,1438.80936217122,-17.0319716688771,29.3657879021714,0.351271816936332,-0.00415819620822194,0.00716938181205355
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,108,231.961437578699,-13.4713472649395,-57.9638325249044,0.056631210346362,-0.00328890314085438,-0.0141513263000255
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,109,-1468.46622554859,27.0213808997538,-78.6769860367949,-0.358512262096823,0.00659701682122895,-0.0192082485441394
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,110,-1243.63933478555,37.8286056051307,-72.5651880905087,-0.303622884469128,0.00923549941531511,-0.0177161103736593
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,111,-577.07678795691,16.3268964811296,-69.7378798171644,-0.140887887684793,0.00398605871121329,-0.0170258495647374
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,112,1847.84926204649,0.291340840381074,21.3132751087867,0.451135073741818,7.11281348586607e-05,0.00520343630585612
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,113,891.542319963441,-18.1994845270466,42.5458573382971,0.217661699209824,-0.00444323352711098,0.0103871722017327
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,114,-314.379804202086,72.2616480505479,16.4713051146926,-0.0767528818852749,0.0176420039185908,0.00402131472526676
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,115,1278.19447265359,-30.4818560502987,21.9071352585177,0.312059197425192,-0.00744185938727994,0.00534842169397404
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,116,635.879479097862,36.7880149510034,-42.60233420825,0.155244013451627,0.0089814489626473,-0.010400960500061
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,117,1583.94210059398,13.4610419028737,-32.9245180009194,0.386704614402827,0.00328638718331878,-0.0080382124025682
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,118,-606.135948831245,55.0650805827798,48.0534080915898,-0.147982409382628,0.0134436231891552,0.0117317890848608
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,119,-1112.69612672054,4.88074258266391,80.5801777516592,-0.271654327812631,0.00119158754459568,0.0196728949589012
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,120,429.505278262648,-50.8015850156387,-24.982300674812,0.104859687075842,-0.0124027307167087,-0.00609919450068653
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,121,1787.17514051377,-26.6297527123806,-8.66745607440165,0.436322055789495,-0.00650140447079604,-0.00211607814316446
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,122,-786.822991316493,53.3769442318638,-57.413736461012,-0.192095456864378,0.0130314805253574,-0.0140170255031768
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,123,239.271618730558,-11.7207396714312,58.1001255369965,0.0584159225416402,-0.00286150870884551,0.0141846009611808
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,124,-687.838742096553,61.1693484379345,44.4213174946726,-0.167929380394666,0.0149339229584801,0.0108450482164728
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,125,-946.471678306749,-72.0546832255332,-5.23455714253725,-0.231072187086609,-0.0175914753968587,-0.00127796805237726
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,126,-934.613180812595,51.305963827294,-61.3445197925906,-0.228177046096825,0.0125258700750229,-0.0149766894024879
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,127,1132.60494512147,26.2796912539552,-38.4959089563966,0.276514879180047,0.00641594024754767,-0.00939841527255775
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,128,-1676.54436469321,-73.108009161564,29.2103822731316,-0.409312589036429,-0.01784863504921,0.00713144098465127
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,129,-1334.56802354393,67.0768285888178,52.0744869988641,-0.325822271373031,0.0163761788546918,0.0127134978024571
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,130,-1588.7460104411,93.4198738700503,12.7002173312373,-0.387877443955347,0.0228075863940553,0.0031006389968841
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,131,-1346.71064658368,-52.8921620722556,-60.1893328308213,-0.328786778951093,-0.0129131255059218,-0.0146946613356497
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,132,-880.255006761027,-70.1446666689232,4.72412824067418,-0.214906007510016,-0.0171251627609676,0.00115335162125834
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,133,-1174.38047222497,87.3661595547499,-12.884338905124,-0.2867139824768,0.0213296287975464,-0.00314559055300879
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,134,-1628.68888175012,29.4012152946059,-79.9594717095272,-0.397629121521026,0.00717803107778463,-0.0195213553978338
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,135,967.373966703878,-14.0502790713296,-46.0879204131801,0.236175284839814,-0.00343024391389883,-0.011251933694624
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,136,866.884868314149,-13.439086979989,45.5082231400137,0.211641813553259,-0.00328102709472388,0.0111104060400424
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,137,1207.74341724464,-41.1398515019331,-8.97451020946159,0.294859232725741,-0.0100439090580891,-0.00219104253160683
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,138,1872.91100529223,-18.9116447393761,9.05496024152571,0.457253663401424,-0.00461710076644925,0.00221068365271624
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,139,-1154.6815609385,71.8480501020454,43.4458284071344,-0.281904677963502,0.0175410278569447,0.0106068917009606
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,140,-1104.36043296391,-66.2805139427805,-38.9469718923306,-0.26961924632908,-0.0161817660993117,-0.00950853805965102
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,141,1669.28527971946,7.00478724649035,26.0571696045537,0.407540351494009,0.00171015313635018,0.00636161367298674
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,142,-2025.31210169759,98.2174668649864,-20.2122179752197,-0.494460962328514,0.0239788737463346,-0.00493462352910638
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,143,-414.805349795687,-63.9343987951462,-22.5471278459903,-0.101270837352463,-0.0156089840808462,-0.00550466988427499
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,144,-1930.9110541745,-72.8909732185375,37.7044550463176,-0.471413831585572,-0.017795647758432,0.00920518922029238
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,145,1847.89908833244,21.3987182103732,-16.8453094909315,0.451147238362411,0.00522429643807938,-0.00411262438743446
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,146,-1783.32359113696,-3.87233364047685,-84.5665450121914,-0.435381736117421,-0.000945393955194543,-0.020646129153367
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,147,1786.15176343731,-3.05046974296519,23.9911970082907,0.436072207870437,-0.00074474358959111,0.00585722583210221
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,148,1308.94462535787,-1.54608440493754,38.0543027181997,0.319566558925261,-0.000377462012924204,0.00929060124956048
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,149,-1744.26964614248,-59.3147508038702,57.1730910570918,-0.425847081577754,-0.0144811403329761,0.0139582741838603
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,150,-1948.06104073833,-83.2322380732317,-16.0722376969138,-0.475600840024008,-0.0203203706233476,-0.0039238861564731
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,151,-373.315851012396,-52.8937191547635,-43.8643647665581,-0.0911415651885732,-0.0129135056530184,-0.0107090734293355
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,152,-1523.82713670017,90.63572745569,21.6982849318787,-0.372028109545939,0.0221278631483618,0.00529743284469695
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,153,1259.52330188835,-29.5864141804478,23.6526665177644,0.307500806125084,-0.00722324564952338,0.00577457678656357
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,154,-112.538668374913,-55.1781781401413,23.0321786584769,-0.027475260833719,-0.0134712348974954,0.00562309049279222
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,155,-464.356971109925,-64.3645810471049,9.08525506633793,-0.113368401149884,-0.0157140090447033,0.00221807985018016
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,156,793.055082109225,-39.7628169722734,-33.3508367883383,0.193616963405572,-0.00970771898737144,-0.0081422941377779
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,157,-331.817189319674,-60.6026970529402,16.576668609013,-0.0810100559862485,-0.0147955803351905,0.00404703823462231
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,158,819.45794102974,-26.4115238473108,38.5794572993918,0.200062973884214,-0.00644812593928487,0.00941881281723434
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,159,-452.331497192274,26.7602322957544,62.3526783268988,-0.110432494431708,0.00653325983783067,0.015222821857153
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,160,763.178012872035,39.4753778933383,-37.8615579419682,0.186322757048837,0.0096375434309908,-0.00924354441942583
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,161,-1343.51484878148,13.7126388361064,-79.6897410606712,-0.32800655487829,0.00334781221584628,-0.0194555031886404
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,162,-1080.1902052994,47.8288871428643,-66.0063456381621,-0.263718311840673,0.0116769744001134,-0.0161148304780669
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,163,1453.63884442012,21.8140144951628,24.8505262397134,0.354892296001006,0.00532568713260812,0.00606702300774253
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,164,-845.155441669136,-62.3923926761753,30.3522616004185,-0.206336777751254,-0.0152325177432069,0.00741022011728968
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,165,-579.872364418448,-49.279650502645,-51.542814901442,-0.141570401469348,-0.0120311646734973,-0.0125836950442974
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,166,-1940.22450865447,98.065186110852,16.3055877692738,-0.473687624183221,0.0239416958278447,0.00398085638898286
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,167,-1873.96276031813,-82.0843720080139,-0.763847853698035,-0.457510439530793,-0.020040129884769,-0.000186486292406747
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,168,-635.206099033014,-50.3612806840771,46.2023200441832,-0.155079614021732,-0.012295234542011,0.0112798632920369
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,169,287.321473529355,-24.6164980390976,50.8929958631289,0.0701468441233776,-0.00600988721657657,0.0124250478181467
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,170,-142.91469909489,64.7059051826064,26.2522863855262,-0.0348912839587134,0.0157973401324723,0.00640924960584136
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,171,1042.79035677679,-43.0221757956489,2.72203478072452,0.254587489447458,-0.0105034608876096,0.000664559272637823
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,172,1481.07473811786,-3.61624392770884,-37.679372572619,0.361590512235805,-0.000882872052663292,-0.00919906556948707
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,173,-1921.00217793868,67.7839790778406,62.3103348437541,-0.468994672348309,0.0165488230170509,0.0152124840927134
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,174,877.027337297356,46.8534500665532,-25.0530059073903,0.214118002269862,0.0114388305826546,-0.00611645652035897
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,175,-130.5482895493,8.21509721282422,64.6953867526764,-0.0318721410032471,0.00200563896797466,0.0157947721564151
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,176,1626.21967988953,-29.7957477661015,4.23686536049265,0.39702628903553,-0.00727435248195838,0.00103439095715152
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,177,-831.395494631931,-69.9706141003556,1.65959261835569,-0.202977415681624,-0.0170826694580946,0.000405173979090745
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,178,179.947535632478,65.0948930742645,-12.8321137066361,0.0439325038165229,0.0158923078794591,-0.0031328402604092
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,179,-1605.49702656337,11.011687364084,86.897890964611,-0.391967047500824,0.00268840023537207,0.021215305411282
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,180,-2030.82582509403,100.944279638599,1.5881851345179,-0.495807086204598,0.0246445995211424,0.000387740511356908
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,181,8.5422988759359,26.8420464460235,-58.719814032679,0.00208552218650779,0.00655323399561121,-0.014335892097822
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,182,998.564786866865,-43.8856748998129,-16.812346086308,0.243790231168668,-0.0107142760985871,-0.00410457668122753
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,183,305.170114433941,-55.5304165346126,-15.8231671821785,0.0745044224692239,-0.0135572305992707,-0.00386307792533654
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,184,-247.427221823357,-54.4099967581634,29.8068473980579,-0.0604070365779681,-0.013283690614786,0.00727706235304148
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,185,1947.64952449398,17.5505324176378,5.28575249656325,0.475500372190913,0.00428479795352485,0.00129046691810626
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,186,1151.07472338682,10.6572909392881,-43.8433739570702,0.281024102389361,0.00260187767072463,-0.0107039487199878
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,187,-2023.45442954852,-78.8367830630986,-35.3715695729861,-0.494007429088995,-0.0192472614900143,-0.00863563710277981
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,188,-109.873778453765,-56.243392610175,20.1170352032828,-0.0268246529428138,-0.0137312970239685,0.00491138554767647
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,189,543.115092402304,-5.37757881804012,-54.7758773889114,0.132596458106031,-0.00131288545362308,-0.0133730169406522
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,190,532.536351593762,-52.7027028291468,-9.44289563238794,0.130013757713321,-0.0128668708078972,-0.00230539444150096
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,191,-1908.63611109583,-23.4967259676985,-82.104814392969,-0.465975613060505,-0.00573650536320765,-0.0200451207014084
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,192,462.494317893103,10.1909715768277,53.3932234022476,0.112913651829371,0.00248803017012395,0.0130354549321893
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,193,1562.09120034294,27.6891066942892,16.7963925614635,0.381369921958726,0.00676003581403545,0.00410068177770104
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,194,-240.554634859864,62.4889559406191,-36.701104888097,-0.058729158901334,0.0152560927589402,-0.00896023068557056
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,195,-135.619916517629,38.0000398138566,50.48075359161,-0.0331103311810617,0.00927735347017984,0.0123244027323267
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,196,1759.46758260486,-26.9960072931805,-1.28386291460629,0.429557515284389,-0.00659082209306164,-0.0003134430943863
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,197,630.700656024257,9.1387879774699,-53.4013411975403,0.153979652349672,0.00223114940856199,-0.0130374368158057
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,198,-549.455366622377,58.3141075432861,-49.4944032877318,-0.134144376616791,0.0142368426619351,-0.0120835945526689
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,199,-274.789776356402,-42.2680677076468,47.7458038612131,-0.0670873477432621,-0.0103193524676872,0.011656690395804
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,200,1413.91837547641,34.6627568510149,-21.9220180392967,0.345194915887796,0.00846258712182981,-0.00535205518537516
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,201,1361.44037273114,-28.4243939327476,21.5722661976145,0.332382903498814,-0.0069395492999872,0.00526666655215197
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,202,-559.03670806807,-66.223879003123,4.75353144810954,-0.136483571305681,-0.0161679392097468,0.00116053013869862
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,203,1407.97415634138,-1.34173049173134,-39.5315842709427,0.343743690513032,-0.000327570920832846,-0.00965126569114813
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,204,-1266.71685805969,33.2697309916798,72.4020522446151,-0.30925704542473,0.00812249291789057,0.017676282286283
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,205,-133.595057744791,-60.4534740391047,6.57042381977909,-0.0326159808947242,-0.0147591489353283,0.00160410737787575
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,206,-100.975207241007,69.2255195355502,-16.3608264979167,-0.0246521502053239,0.0169007616053589,-0.00399434240671794
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,207,40.1004093038813,-29.2687089261839,52.4875523223246,0.0097901389902054,-0.00714568089018162,0.0128143438286925
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,208,1471.78671148701,-1.82762104639169,33.9276783190837,0.359322927609133,-0.000446196544529221,0.00828312458962004
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,209,799.127212252036,-2.34974810677015,-51.0213708146594,0.19509941705372,-0.000573668971379432,-0.0124563893590477
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,210,829.879352820547,-44.3658603676419,11.8339779328096,0.202607263872204,-0.0108315088788188,0.00288915476875235
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,211,1246.56963894123,35.4037578918971,-27.8774118562563,0.304338290757137,0.00864349557907644,-0.00680600875396882
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,212,-1111.60639004215,-55.5752073090362,49.5424967366614,-0.271388278818884,-0.0135681658469327,0.012095336117349
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,213,586.18063531361,-10.114380008256,52.1734113394368,0.143110506668362,-0.00246933105670313,0.0127376492527922
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,214,-1576.61164408847,-0.94418088335138,87.7148615457114,-0.384914952170037,-0.000230512910974458,0.0214147611195585
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,215,164.380819038384,37.8850166375484,44.8906488568372,0.0401320358980431,0.00924927164002648,0.0109596310685638
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,216,1374.28878807982,-9.5022634595362,-39.0816527323484,0.3355197236523,-0.00231988853992583,-0.0095414191241085
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,217,-1021.73633191482,-32.6416808172771,68.5247388207411,-0.249447346658893,-0.00796916035578055,0.0167296725636575
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,218,-493.103762938467,-66.0612547426728,-0.139192240842064,-0.120386660873649,-0.0161282360211603,-3.3982480674332e-05
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,219,-317.87929147358,74.440832529367,4.12042871051323,-0.0776072488949171,0.01817403137924,0.00100596404065264
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,220,-1330.38817362854,58.3198083047306,59.0539578721739,-0.324801800202281,0.0142382344493971,0.0144174701836362
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,221,1787.32598782789,-8.11265876181038,-28.2744218386036,0.436358883747043,-0.00198062958052011,-0.00690293501919032
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,222,-1841.38129409187,-5.80336886286721,-84.8950695372605,-0.449555980002899,-0.00141683810128594,-0.0207263353362452
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,223,399.456195101419,59.1638950552307,15.7360486259298,0.0975234851321825,0.0144443103162184,0.00384180874656489
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,224,1919.69085749322,6.15045686842076,15.6320688502265,0.468674525755182,0.00150157638389179,0.00381642305913733
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,225,-1257.58678262069,-58.8280997150464,48.2033132342418,-0.307028023100755,-0.0143623290319938,0.0117683870200786
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,226,-1784.31630763681,79.9156826954612,48.1321600847866,-0.435624098544143,0.0195106647205716,0.0117510156456999
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,227,-1300.70742331068,-59.7115401327172,-53.1500354385702,-0.31755552326921,-0.0145780127277142,-0.0129760828707447
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,228,-303.443603819032,-63.5673978817587,0.4393129815696,-0.0740829110886309,-0.0155193842484762,0.000107254145891016
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,229,26.0636476339532,-2.76057063963228,63.2243795801639,0.0063631952231331,-0.000673967441316476,0.0154356395459384
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,230,-1764.36483729114,-80.4292384654882,-21.0679330662762,-0.430753134104282,-0.0196360445472383,-0.00514353834625884
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,231,1328.90037089177,-16.9507369147092,32.5496071048141,0.324438567112249,-0.00413836350456768,0.00794668142207375
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,232,-227.775766926982,-63.3554552781842,-9.2194315223403,-0.0556093180974078,-0.0154676404487754,-0.00225083777400886
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,233,1282.15104007389,3.15257636186763,-42.258783005868,0.31302515626804,0.000769671963346589,-0.010317085694792
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,234,375.707788825902,21.718568293948,49.8150430427454,0.0917255343813238,0.00530238483738964,0.0121618757428578
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,235,989.100424647339,-26.2927732328219,34.660254506785,0.241479595861167,-0.00641913409004441,0.00846197619794555
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,236,-1524.89481827598,-70.5052072060591,31.3115483535849,-0.372288773993159,-0.0172131853530418,0.00764442098476195
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,237,366.315316598961,-37.7906782484024,-44.6183689775515,0.0894324503415431,-0.00922623980673887,-0.01089315648866
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,238,-1960.38084851504,79.5898749228052,-54.9839527118326,-0.478608605594493,0.0194311218073255,-0.0134238165800373
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,239,-445.380221016653,27.7751785607072,-65.0118996098957,-0.108735405521644,0.00678104945329766,-0.0158720458031972
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"classical",1.00027773490771,240,89.8663480504327,52.3392023050513,-41.6808135400696,0.0219400263795002,0.0127781255627567,-0.0101759798681811
"paraboloid-disk-rep1-n240-r64","paraboloid",64,"geodesic",239,"stress",0.999997995062493,1,197.414260808492,59.1276456621781,16.408902043457,0.0481968410176983,0.0144354603667427,0.00400607960045337
