"case","surface","sampling","replicate","n","radius","regime","k","angular_gap_min","angular_gap_q05","angular_gap_median","angular_gap_q95","angular_gap_max","radial_gap_min","radial_gap_q05","radial_gap_median","radial_gap_q95","radial_gap_max"
"paraboloid-disk-rep2-n240-r64","paraboloid","disk",2,240,64,"geodesic",8,0.000331173680116592,0.123425696011042,1.12548208426088,2.55811138303054,3.13308094467866,3.36573864504475e-05,0.00102957626434936,0.00924793048636174,0.0329769506028926,0.0942252231805817
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"ambient",128,5.69209092402545e-05,0.143825635820065,1.5018943728838,2.9826766463215,3.14154678319784,5.95125680058484e-06,0.0111987300085016,0.130940276599014,0.441640685504797,0.680183446454076
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"ambient",16,5.69209092402545e-05,0.056426619542541,0.595811241240322,1.74804501225638,3.13308094467866,4.0780702078691e-05,0.0031956114037882,0.0332000359137761,0.0873882854177335,0.162533507351094
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"ambient",239,5.69209092402545e-05,0.157483463312666,1.56708823816418,2.98660498190064,3.14154678319784,5.95125680058484e-06,0.0186923447946232,0.227919177926965,0.6840499271827,0.933177634845378
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"ambient",32,5.69209092402545e-05,0.0790101213949334,0.87313486895445,2.29559359159517,3.13338435631311,3.36573864504475e-05,0.00419400803563298,0.0446014506745558,0.126741223711813,0.316569608563423
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"ambient",4,5.69209092402545e-05,0.0332724675754098,0.313965340329625,0.92228098671199,2.8450558282389,4.0780702078691e-05,0.00204924319455441,0.0198215486940172,0.0521545112048555,0.0942252231805816
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"ambient",64,5.69209092402545e-05,0.115257023860019,1.28112808663309,2.90266980660906,3.14115484977019,5.95125680058484e-06,0.00568872176319658,0.0625432163321991,0.256736468492037,0.449955148780609
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"ambient",8,5.69209092402545e-05,0.0405462986197834,0.424481643234076,1.22931455030882,3.01971068756438,4.0780702078691e-05,0.00237880403595109,0.0241104593576722,0.0692416813935187,0.12265345475704
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"geodesic",128,5.69209092402545e-05,0.139937001397293,1.4583442027792,2.9509991305677,3.14154678319784,5.95125680058484e-06,0.0112187962655398,0.131891880327901,0.441369330460385,0.6826619027755
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"geodesic",16,5.69209092402545e-05,0.054977944052251,0.571384785970391,1.52835222895427,3.13308094467866,4.0780702078691e-05,0.0032803106423731,0.0347844492843997,0.0942552187049077,0.186174505248433
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"geodesic",239,5.69209092402545e-05,0.157483463312666,1.56708823816418,2.98660498190064,3.14154678319784,5.95125680058484e-06,0.0186923447946232,0.227919177926965,0.6840499271827,0.933177634845378
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"geodesic",32,5.69209092402545e-05,0.0762140049519965,0.808958103530803,2.02377456620455,3.13308094467866,3.36573864504475e-05,0.00493631974633545,0.0505578967710064,0.135577076465209,0.318439492894072
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"geodesic",4,5.69209092402545e-05,0.0331630501829881,0.307802045852942,0.85020053745744,2.7165080459791,4.0780702078691e-05,0.00204923131109254,0.0199716254551082,0.0545091564002353,0.0942252231805816
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"geodesic",64,5.69209092402545e-05,0.105739409876985,1.12721413265312,2.59429518981685,3.14049556122907,3.36573864504475e-05,0.00655293513922608,0.0737070031251595,0.256521582016761,0.450509671073868
"paraboloid-disk-rep2-n240-r8","paraboloid","disk",2,240,8,"geodesic",8,5.69209092402545e-05,0.0404986445300315,0.42029965140539,1.10058377224544,3.01289522729095,4.0780702078691e-05,0.00243233573323771,0.0247813160123556,0.0705825336675864,0.12265345475704
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"ambient",128,9.43536406641243e-05,0.101080539396941,0.988981829601387,2.4499991146773,3.14150463726142,4.14839600003658e-05,0.0202276216330124,0.247487968206563,0.679008107366068,0.915837190439131
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"ambient",16,0.000247796256648503,0.0232293151632765,0.247776589722007,0.796305749210661,2.9502497178209,6.89445347696327e-05,0.00838265091234778,0.0896335145010736,0.217683165768309,0.320359950577174
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"ambient",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774587331e-05,0.018852695517273,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"ambient",32,0.000247796256648503,0.035496543859686,0.371154966503901,1.18340490563467,3.13510766412926,5.71955501242893e-05,0.0110667480454455,0.125805382691062,0.302872959272458,0.428117187424599
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"ambient",4,0.000247796256648503,0.0112969041838475,0.123396861391916,0.409871694253313,2.54955447228539,6.89445347696327e-05,0.00412359855688693,0.0462304278514073,0.110293258205547,0.165794488826632
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"ambient",64,9.43536406641243e-05,0.0561046159917323,0.573025598394945,1.67433295343338,3.13770534140645,4.14839600003658e-05,0.0151286478712568,0.181615007802895,0.457686396188796,0.664716604363993
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"ambient",8,0.000247796256648503,0.0166939090711282,0.170038521205097,0.528067900756526,2.54955447228539,6.89445347696327e-05,0.00539391793789995,0.0641153740441552,0.15323286989656,0.231705287107149
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"geodesic",128,9.43536406641243e-05,0.100091467851737,0.97816004952546,2.41222918616886,3.14150463726142,4.14839600003658e-05,0.0202900653271878,0.250274400770187,0.690861906700546,0.918282123913474
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"geodesic",16,0.000247796256648503,0.0232270109615188,0.246701186303633,0.789521640968485,2.9502497178209,6.89445347696327e-05,0.00841549804537191,0.0899953203654704,0.218655320542957,0.320359950577174
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"geodesic",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774587331e-05,0.018852695517273,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"geodesic",32,0.000247796256648503,0.0351983036839353,0.368271142494155,1.13814564191298,3.13510766412926,5.71955501242893e-05,0.0110824895736938,0.126618008975601,0.304619004515533,0.428117187424599
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"geodesic",4,0.000247796256648503,0.0112969041838475,0.123396861391916,0.409871694253313,2.54955447228539,6.89445347696327e-05,0.00412359855688693,0.0462304278514073,0.110293258205547,0.165794488826632
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"geodesic",64,9.43536406641243e-05,0.0556972217655677,0.565167186207912,1.63498584513598,3.13770534140645,4.14839600003658e-05,0.0151257648026494,0.182792994130828,0.464191913090364,0.680541325071356
"paraboloid-disk-rep3-n240-r1","paraboloid","disk",3,240,1,"geodesic",8,0.000247796256648503,0.0161830872489225,0.169087340144545,0.526634446990652,2.54955447228539,6.89445347696327e-05,0.00538344738067544,0.064338223888296,0.153389270382727,0.231705287107149
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"ambient",128,0.000247796256648503,0.150903733637852,1.5373507952131,2.98705506157771,3.14150463726142,1.18660774586221e-05,0.011331569917634,0.132630219441209,0.419331587974462,0.647020008775763
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"ambient",16,0.000522591362908165,0.0848180716904641,0.903123483392143,2.37842954461735,3.13510766412926,2.26065952316779e-05,0.00203009274761535,0.0206569699807184,0.0584269970489733,0.156194210810933
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"ambient",239,9.43536406640133e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227126,0.919062300126469
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"ambient",32,0.000247796256648503,0.112801083149836,1.29010120746839,2.89597199005071,3.13860911945673,1.18660774586221e-05,0.00267624229253916,0.0291691237031085,0.112383187772196,0.254578617306241
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"ambient",4,0.000522591362908165,0.040853877229024,0.425234051875019,1.19081684257991,2.54955447228539,5.71955501242893e-05,0.00134411121983346,0.0131422696345147,0.0337192102594423,0.0506503159551786
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"ambient",64,0.000247796256648503,0.144846447904057,1.49782324903086,2.9805771260319,3.14150463726142,1.18660774586221e-05,0.00560851329049015,0.0613155964909551,0.233296765966123,0.433332805966496
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"ambient",8,0.000522591362908165,0.0571830565803216,0.629647820954875,1.73120990420411,3.13510766412926,4.14839600003658e-05,0.00175818792093718,0.0167114724995434,0.0458884447063452,0.0838021289283638
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"geodesic",128,0.000247796256648503,0.15011105514919,1.52893605073651,2.98186842522583,3.14150463726142,1.18660774586221e-05,0.0113318043295873,0.132663482335999,0.419306459197099,0.647020008775763
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"geodesic",16,0.000522591362908165,0.0823583058068063,0.819083541462259,1.97395628214792,3.13510766412926,2.39499065622928e-05,0.00232360988591426,0.0241615566083859,0.0683656101070843,0.156194210810933
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"geodesic",239,9.43536406640133e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227126,0.919062300126469
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"geodesic",32,0.000247796256648503,0.11073019547602,1.13364687622038,2.52661277547785,3.13770534140645,2.26065952316779e-05,0.00321739565245767,0.034940664931943,0.114457239438346,0.254578617306241
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"geodesic",4,0.000522591362908165,0.0406539490733966,0.400901772732204,1.12369982647545,2.54955447228539,5.71955501242893e-05,0.00143276574616213,0.0134499758287587,0.035698220560999,0.0559355505060852
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"geodesic",64,0.000247796256648503,0.138018129141468,1.44393920933545,2.93628001183313,3.14150463726142,1.18660774586221e-05,0.00561583613546224,0.0621569822149552,0.233065565936906,0.433332805966496
"paraboloid-disk-rep3-n240-r16","paraboloid","disk",3,240,16,"geodesic",8,0.000522591362908165,0.0546394623986535,0.603636671119937,1.46511482753149,2.9502497178209,4.14839600003658e-05,0.00194371820490399,0.0175044438699699,0.0493744587764927,0.0838021289283638
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"ambient",128,9.43536406641243e-05,0.110123432254256,1.09901674526703,2.48553675928914,3.14150463726142,2.26065952316779e-05,0.0157226697434074,0.191151237082908,0.49216253973588,0.647020008775763
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"ambient",16,0.000247796256648503,0.0293877660752076,0.323856704613069,0.897386511889076,2.9502497178209,6.89445347696327e-05,0.00636202507657549,0.0693687350610074,0.166061097156249,0.255385665094566
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"ambient",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.018852695517273,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"ambient",32,0.000247796256648503,0.0440864525067077,0.46781134551307,1.38145774022741,3.13510766412926,4.14839600003658e-05,0.00866095147031606,0.100552233781987,0.23921019714758,0.347852107395749
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"ambient",4,0.000522591362908165,0.015323564126612,0.160641718688041,0.463749502277269,2.54955447228539,6.89445347696327e-05,0.0028612968589573,0.0344339600846493,0.0904548285900799,0.127248669966564
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"ambient",64,0.000247796256648503,0.0666418773562794,0.700994460775532,1.94052409768776,3.13770534140645,4.14839600003658e-05,0.0120012797974158,0.136666221975337,0.334758719148785,0.465576738807134
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"ambient",8,0.000247796256648503,0.0215084984329617,0.227850730420882,0.650886423637595,2.54955447228539,6.89445347696327e-05,0.00469437625555809,0.049979541788182,0.115404835022577,0.197500100245228
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"geodesic",128,9.43536406641243e-05,0.10412646436674,1.03438438320626,2.34453071813713,3.14150463726142,2.26065952316779e-05,0.0167881732093455,0.207100996963018,0.544323567419795,0.757502874974686
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"geodesic",16,0.000247796256648503,0.0291364786840923,0.319149103744498,0.87405909830961,2.9502497178209,6.89445347696327e-05,0.0065689871013976,0.0703600752086242,0.169032349550927,0.255385665094566
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"geodesic",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.018852695517273,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"geodesic",32,0.000247796256648503,0.0435575850053923,0.46000625708056,1.32872623554659,3.13510766412926,4.14839600003658e-05,0.00873815022747237,0.101817775618115,0.240979560408418,0.347852107395749
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"geodesic",4,0.000522591362908165,0.015323564126612,0.160641718688041,0.459655026995779,2.54955447228539,6.89445347696327e-05,0.0028612968589573,0.0346696655467536,0.0914477189248005,0.165794488826632
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"geodesic",64,0.000247796256648503,0.0652832118563101,0.677602277761252,1.79612351460818,3.13770534140645,4.14839600003658e-05,0.0123874840169152,0.141572659528218,0.349865369293307,0.494747218617457
"paraboloid-disk-rep3-n240-r2","paraboloid","disk",3,240,2,"geodesic",8,0.000247796256648503,0.0215155608563861,0.226653524265993,0.627072378836839,2.54955447228539,6.89445347696327e-05,0.00469705045059702,0.0506578570852876,0.117657326745825,0.197500100245228
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"ambient",128,0.000247796256648503,0.152037447438325,1.54623792367791,2.98731540121661,3.14150463726142,1.18660774586221e-05,0.011331478545905,0.132600893825135,0.419336282982514,0.647020008775763
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"ambient",16,0.000522591362908165,0.116204495590465,1.2436843031402,2.84600124656481,3.13860911945673,1.18660774586221e-05,0.00150332662684816,0.0156570495063457,0.0516876981094483,0.156194210810933
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"ambient",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227126,0.919062300126469
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"ambient",32,0.000247796256648503,0.129521209437287,1.476328544945,2.97496686380266,3.14122011184666,1.18660774586221e-05,0.00265156612919075,0.0279284594045892,0.109703727736995,0.254578617306241
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"ambient",4,0.000522591362908165,0.0596972449727229,0.644818639958458,1.87084717340032,3.13510766412926,4.14839600004768e-05,0.000801325379697867,0.00863923674098072,0.0230584890200896,0.0506503159551786
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"ambient",64,0.000247796256648503,0.151058360977834,1.5498974885296,2.98921947259577,3.14150463726142,1.18660774586221e-05,0.00560712843387693,0.0611396556595614,0.233457362997405,0.433332805966496
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"ambient",8,0.000522591362908165,0.086125887885897,0.906090467559846,2.4201881191054,3.13510766412926,2.26065952316779e-05,0.00102173085084752,0.0113000580149354,0.0312855525297617,0.0838021289283638
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"geodesic",128,0.000247796256648503,0.152040550499252,1.5441633759304,2.98706557236829,3.14150463726142,1.18660774586221e-05,0.0113315242317695,0.132615023077114,0.419333935478488,0.647020008775763
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"geodesic",16,0.000522591362908165,0.109851336255566,1.10303831431766,2.53766216890143,3.13510766412926,2.26065952316779e-05,0.001728200665637,0.0176854387295182,0.0530068935763098,0.156194210810933
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"geodesic",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227126,0.919062300126469
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"geodesic",32,0.000247796256648503,0.125216748165135,1.41338411445332,2.92561259309415,3.13860911945673,1.18660774586221e-05,0.0026748659486826,0.0282941743302361,0.110187455346688,0.254578617306241
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"geodesic",4,0.000522591362908165,0.0582692036495123,0.624425376026349,1.6889271669266,2.74672140107808,4.91779613447374e-05,0.000866621127474848,0.00940014959875457,0.0264477269299268,0.0506503159551786
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"geodesic",64,0.000247796256648503,0.149726117967988,1.53872226529743,2.98290720165745,3.14150463726142,1.18660774586221e-05,0.00560578905045124,0.0611307107988835,0.233472997640154,0.433332805966496
"paraboloid-disk-rep3-n240-r32","paraboloid","disk",3,240,32,"geodesic",8,0.000522591362908165,0.0818439019689447,0.81747554641262,2.08675374548699,3.13510766412926,2.26065952316779e-05,0.00118539907386848,0.0129994161495604,0.0355401920402989,0.0838021289283638
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"ambient",128,0.000247796256648947,0.138341717248024,1.40115964373099,2.94539675958792,3.14150463726142,1.18660774586221e-05,0.0116535695938054,0.137112119683926,0.416892889395777,0.647020008775763
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"ambient",16,0.000247796256648947,0.0389707878813327,0.433460689219545,1.13665082283922,3.13510766412926,4.14839600003658e-05,0.00428586185427204,0.0499136713264327,0.121538545979141,0.214247838692201
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"ambient",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"ambient",32,0.000247796256648947,0.0598265962162108,0.647271707852181,1.67290868689047,3.13510766412926,4.14839600003658e-05,0.00623199221177465,0.0702751845994717,0.172893328865413,0.289560369368814
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"ambient",4,0.000522591362908165,0.0255254497477389,0.21796484207662,0.621512497632255,2.54955447228539,6.89445347696327e-05,0.0026593799261029,0.0254322409087712,0.0686090131979464,0.109435939178724
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"ambient",64,0.000247796256648947,0.0951432318691522,0.954659668785748,2.35368381600883,3.13955752379015,2.26065952316779e-05,0.00818324990965214,0.0955104156042332,0.243194114701649,0.433332805966496
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"ambient",8,0.000247796256648947,0.0291618729301034,0.299623519554364,0.807718379952603,2.9502497178209,6.89445347696327e-05,0.00379407213947545,0.0353584900194187,0.0913304285926053,0.165794488826632
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"geodesic",128,0.000247796256648947,0.124752058422637,1.23973812999416,2.612373849754,3.14150463726142,2.26065952316779e-05,0.0134459826736313,0.161799103031824,0.423473225246539,0.647020008775763
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"geodesic",16,0.000247796256648947,0.0385306447741433,0.427511261995411,1.10213873707449,3.01853318634494,4.14839600003658e-05,0.0045269838660393,0.0511732133854381,0.123617106138197,0.214247838692201
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"geodesic",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"geodesic",32,0.000247796256648947,0.0579233839861274,0.622752746944537,1.56657980890279,3.13510766412926,4.14839600003658e-05,0.00677343995835089,0.0737004906618018,0.180504800104896,0.299553667561045
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"geodesic",4,0.000522591362908165,0.0255254497477389,0.214320891445548,0.617815966052368,2.54955447228539,6.89445347696327e-05,0.0026593799261029,0.0258663840045696,0.0691013803342999,0.109435939178724
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"geodesic",64,0.000247796256648947,0.0875050388031379,0.881654959474657,2.08954094093217,3.13770534140645,2.39499065622928e-05,0.00897418280035027,0.105730552671885,0.260027259696565,0.443821861153706
"paraboloid-disk-rep3-n240-r4","paraboloid","disk",3,240,4,"geodesic",8,0.000247796256648947,0.0280874049696795,0.296585519447285,0.796163229400279,2.9502497178209,6.89445347696327e-05,0.00390147559735245,0.0355439170030304,0.0952436888465631,0.197500100245228
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"ambient",128,0.000247796256648503,0.153289920431273,1.54938955113233,2.98855006085013,3.14150463726142,1.18660774586221e-05,0.0113314328600405,0.132586764573156,0.419338630486541,0.647020008775763
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"ambient",16,0.000522591362908165,0.148461779909792,1.44941476768424,2.97843771470252,3.13860911945673,1.18660774586221e-05,0.00143235237272007,0.0145551611963834,0.05101825819837,0.156194210810933
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"ambient",239,9.43536406641798e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"ambient",32,0.000247796256648503,0.136421493136111,1.53248379486596,2.98890674520915,3.14122011184666,1.18660774586221e-05,0.00265772326819771,0.0279341739960157,0.109568302416182,0.254578617306241
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"ambient",4,0.000522591362908165,0.0795690840601621,0.946857989379691,2.51094304089446,3.13510766412926,1.18660774586221e-05,0.000491150445772703,0.00565549197999826,0.0173027425839153,0.0506503159551786
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"ambient",64,0.000247796256648503,0.152000210707204,1.55616308075159,2.98940994246699,3.14150463726142,1.18660774586221e-05,0.00560847160673491,0.061173267044836,0.233429648155612,0.433332805966496
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"ambient",8,0.000522591362908165,0.123977823769241,1.25639406541423,2.86492594837084,3.13860911945673,1.18660774586221e-05,0.000756996875614641,0.00861545248898987,0.0281924021577373,0.0838021289283638
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"geodesic",128,0.000247796256648503,0.152620714057236,1.54735800473565,2.98731540121661,3.14150463726142,1.18660774586221e-05,0.011331478545905,0.132600893825135,0.419336282982514,0.647020008775763
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"geodesic",16,0.000522591362908165,0.137168443716592,1.36022538263661,2.90223185088834,3.13860911945673,1.18660774586221e-05,0.00146942639851111,0.0149949102924386,0.0510643997546438,0.156194210810933
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"geodesic",239,9.43536406641798e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774586221e-05,0.0188526955172729,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"geodesic",32,0.000247796256648503,0.13564163671639,1.51621179724834,2.9786923906241,3.14122011184666,1.18660774586221e-05,0.00265635812756335,0.0279415874806221,0.109594361155435,0.254578617306241
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"geodesic",4,0.000522591362908165,0.0783331245116035,0.869290696431471,2.23026480189566,3.13510766412926,2.26065952316779e-05,0.000628648660411801,0.00655311419607962,0.018287112363332,0.0506503159551786
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"geodesic",64,0.000247796256648503,0.151960885470418,1.55424285663592,2.98922848813426,3.14150463726142,1.18660774586221e-05,0.00560311028359986,0.0611249270285528,0.233504266925652,0.433332805966496
"paraboloid-disk-rep3-n240-r64","paraboloid","disk",3,240,64,"geodesic",8,0.000522591362908165,0.110773378448512,1.10514219992598,2.54319525019516,3.13510766412926,2.26065952316779e-05,0.00084026740760659,0.00960786656804086,0.0295609503912995,0.0838021289283638
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"ambient",128,0.000247796256648058,0.148608920815031,1.50788536383686,2.98003571413503,3.14150463726142,1.18660774587331e-05,0.0113431896945343,0.132922189136805,0.418737656179111,0.647020008775763
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"ambient",16,0.000247796256648058,0.0544847173755608,0.618009703836414,1.65645559799086,3.13510766412926,4.14839600003658e-05,0.00299826675765169,0.0326280151014692,0.085560378795018,0.156194210810933
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"ambient",239,9.43536406641243e-05,0.154459321531934,1.55354804555996,2.98518098097759,3.14155974437144,1.18660774587331e-05,0.0188526955172729,0.235792004522432,0.676272514227127,0.919062300126469
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"ambient",32,0.000247796256648058,0.0850188113924971,0.90453559378111,2.4035984647945,3.13770534140645,2.26065952316779e-05,0.00402571330576518,0.0447406868364626,0.122628130289215,0.254578617306241
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"ambient",4,0.000522591362908165,0.0352268083360301,0.304252390654637,0.811422253690904,2.54955447228539,6.89445347696327e-05,0.00214933177452662,0.0175745708720696,0.0490902995999559,0.0830219527153692
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"ambient",64,0.000247796256648058,0.125515590394232,1.3030920731277,2.90431041370485,3.14150463726142,1.18660774587331e-05,0.00574366848261865,0.0645018658942594,0.228182010543344,0.433332805966496
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"ambient",8,0.000522591362908165,0.0389930064748893,0.440999731628279,1.11813063157738,2.9502497178209,4.14839600003658e-05,0.00245148370276479,0.0240795933983773,0.0649248339087506,0.11020515556329
"paraboloid-disk-rep3-n240-r8","paraboloid","disk",3,240,8,"geodesic",128,0.000247796256648058,0.144319085716355,1.47176137058319,2.95535292966551,3.14150463726142,1.18660774587331e-05,0.0113772180303354,0.134028023590645,0.417923379652474,0.647020008775763
