"replicate","k","method","alignment","sample_size","seed","subdivisions","coordinate_relative_rmse","coordinate_rmse","alignment_scale","surface_rms","surface_mc_se","surface_forward_rms","surface_reverse_rms","area","reference_area","zero_area_faces"
3,67,"Stress MDS","similarity",8000,1904,2,0.26067706541098,0.248197313641537,0.91046495116355,0.219703131278777,0.000947370430850269,0.213643520231971,0.225600040005074,6.29315960274126,6.74592761052731,0
3,67,"Classical MDS + edge-KK","rigid",8000,1904,2,0.495775556146216,0.472040610901578,1,0.354304340185339,0.0015427599661945,0.382588934227138,0.323556545839022,8.36791396129718,6.74592761052731,0
3,67,"Classical MDS + edge-KK","similarity",8000,1904,2,0.476136200545079,0.453341477189265,0.864221855331543,0.319751795918438,0.00137364338358853,0.319994602933684,0.319508804384866,6.24982268613114,6.74592761052731,0
3,67,"Stress MDS + edge-KK","rigid",8000,1904,2,0.279537631107873,0.266154941530083,1,0.188881555603169,0.000893005583245523,0.207711191222439,0.167953997079859,8.81409511448638,6.74592761052731,0
3,67,"Stress MDS + edge-KK","similarity",8000,1904,2,0.26740671624662,0.254604786644648,0.922055423012259,0.176072034616878,0.000832016709320912,0.18573653694725,0.165845294148181,7.49362205920309,6.74592761052731,0
3,67,"stress_mds","rigid",8000,1904,2,0.286803096141941,0.273072576961374,1,0.246038817631952,0.00105325585243046,0.254561299258383,0.237210338061691,7.57571195810127,6.74592761052731,0
3,67,"stress_mds","similarity",8000,1904,2,0.269745331288159,0.256831441951039,0.908112446949253,0.225374653597322,0.000965714119824711,0.218193636680752,0.232333824227671,6.24744886772147,6.74592761052731,0
3,67,"classical_kk","rigid",8000,1904,2,0.506749203435939,0.482488901678003,1,0.354547610045073,0.0015116753079496,0.380297971310757,0.32677433894703,8.26866693296273,6.74592761052731,0
3,67,"classical_kk","similarity",8000,1904,2,0.487158940803145,0.463836510638822,0.862232287360368,0.321356328577802,0.00135530987815681,0.31812318594037,0.324557265210867,6.1472950972424,6.74592761052731,0
3,67,"stress_kk","rigid",8000,1904,2,0.278694834345994,0.265352493137032,1,0.184293718264108,0.000864471426628226,0.200676330092632,0.166305020140024,8.75666189716485,6.74592761052731,0
3,67,"stress_kk","similarity",8000,1904,2,0.266956431830134,0.254176059313496,0.923322202891994,0.172774411502742,0.000810571368701449,0.180163031804594,0.165055374075535,7.46526346707971,6.74592761052731,0
3,72,"Original saddle","rigid",8000,1904,2,2.8557931254801e-16,2.71907381243011e-16,1,0.0471108510727626,0.000815925720848296,0.066385505558987,0.00564173991581916,7.99928938894063,6.74592761052731,0
3,72,"Original saddle","similarity",8000,1904,2,4.24169993337792e-16,4.03863119710239e-16,1,0.0471108510727627,0.000815925720848296,0.0663855055589871,0.00564173991581905,7.99928938894064,6.74592761052731,0
3,72,"Classical MDS","rigid",8000,1904,2,0.419412075523747,0.399332984241239,1,0.340369950792341,0.00146230770354747,0.326331096098339,0.353852260871706,6.77832334209002,6.74592761052731,0
3,72,"Classical MDS","similarity",8000,1904,2,0.400364840623416,0.381197623820835,0.87999973410241,0.316312624538143,0.00138400256520203,0.274959500821215,0.352852130208342,5.24913042399686,6.74592761052731,0
3,72,"Stress MDS","rigid",8000,1904,2,0.274370677461878,0.261235352564231,1,0.237905718091377,0.00102656529132044,0.246981161717614,0.228470057464354,7.58795344925371,6.74592761052731,0
3,72,"Stress MDS","similarity",8000,1904,2,0.257847165836448,0.245502893742468,0.911528102822874,0.217992209725764,0.000941753851237312,0.212347439452873,0.223494456217713,6.30470518495959,6.74592761052731,0
3,72,"Classical MDS + edge-KK","rigid",8000,1904,2,0.491975004810184,0.468422008588127,1,0.351280463822648,0.00153640721858784,0.379385398302403,0.320722072957002,8.3511693496192,6.74592761052731,0
3,72,"Classical MDS + edge-KK","similarity",8000,1904,2,0.472904150740351,0.450264159751215,0.866586065022297,0.317856049444298,0.00137334348162649,0.318130376485036,0.317581485439818,6.2714894056885,6.74592761052731,0
3,72,"Stress MDS + edge-KK","rigid",8000,1904,2,0.274947475835834,0.261784537076122,1,0.186335780575728,0.000887128565001033,0.205378979069203,0.165110633219135,8.82477513496212,6.74592761052731,0
3,72,"Stress MDS + edge-KK","similarity",8000,1904,2,0.263039887681998,0.250447017271407,0.92339535547449,0.173821060651901,0.00082682921641074,0.183967173920112,0.163044782719812,7.52452378747276,6.74592761052731,0
3,80,"Original saddle","rigid",8000,1904,2,2.8557931254801e-16,2.71907381243011e-16,1,0.0471108510727626,0.000815925720848296,0.066385505558987,0.00564173991581916,7.99928938894063,6.74592761052731,0
3,80,"Original saddle","similarity",8000,1904,2,4.24169993337792e-16,4.03863119710239e-16,1,0.0471108510727627,0.000815925720848296,0.0663855055589871,0.00564173991581905,7.99928938894064,6.74592761052731,0
3,80,"Classical MDS","rigid",8000,1904,2,0.411318080296126,0.39162648398217,1,0.334396979032707,0.00143774153153502,0.320113198815244,0.348095129406708,6.77730286126935,6.74592761052731,0
3,80,"Classical MDS","similarity",8000,1904,2,0.393063726043923,0.374246045543849,0.883562092345722,0.311074160062316,0.00136239387264176,0.270506059381617,0.346930451178302,5.29091815600539,6.74592761052731,0
3,80,"Stress MDS","rigid",8000,1904,2,0.271204448959903,0.258220705275156,1,0.23563652989456,0.0010204267868911,0.244614535434935,0.226302623704302,7.5834514974816,6.74592761052731,0
3,80,"Stress MDS","similarity",8000,1904,2,0.254960254621264,0.242754191599452,0.912733193727633,0.216045823746195,0.000936547275856804,0.210613661345887,0.221344712091398,6.31763605264732,6.74592761052731,0
3,80,"Classical MDS + edge-KK","rigid",8000,1904,2,0.481821984074269,0.458755057381552,1,0.343795260557177,0.00147470165861738,0.370575565343385,0.314744519783244,8.30528381193803,6.74592761052731,0
3,80,"Classical MDS + edge-KK","similarity",8000,1904,2,0.463900966774934,0.441691997597578,0.871873641981394,0.312604529065487,0.00133355493775595,0.313139300768557,0.312068840960916,6.31337483668574,6.74592761052731,0
3,80,"Stress MDS + edge-KK","rigid",8000,1904,2,0.270477085951214,0.257528164316425,1,0.183050551454552,0.000856194128516129,0.2018873104543,0.162038645554574,8.8378701378608,6.74592761052731,0
3,80,"Stress MDS + edge-KK","similarity",8000,1904,2,0.258869439499367,0.246476226691966,0.924938495012095,0.1709452720872,0.000791375195286681,0.181306373398052,0.159914261600333,7.56089705991213,6.74592761052731,0
4,32,"Original saddle","rigid",8000,1905,2,3.86384444491801e-16,3.58504706251106e-16,1,0.0183217767473297,0.000440415997365127,0.0256823771466837,0.00343373127275297,7.06072780536756,6.49434185050729,0
4,32,"Original saddle","similarity",8000,1905,2,7.4811030727421e-16,6.94130081518994e-16,1,0.0183217767473297,0.000440415997365126,0.0256823771466837,0.00343373127275304,7.06072780536755,6.49434185050729,0
4,32,"Classical MDS","rigid",8000,1905,2,0.41673537033319,0.386665647790892,1,0.328376459023931,0.00142986269445828,0.31917566857778,0.337326385374933,6.51608727303704,6.49434185050729,0
4,32,"Classical MDS","similarity",8000,1905,2,0.395962072729269,0.367391256542673,0.8760423445928,0.304102514142899,0.00134344027844755,0.26735449823588,0.336865329900697,5.00077241261887,6.49434185050729,0
4,32,"Stress MDS","rigid",8000,1905,2,0.437226824863795,0.405678532475767,1,0.342026317128089,0.00146904028952424,0.347978055407936,0.335969159553253,6.991794776088,6.49434185050729,0
4,32,"Stress MDS","similarity",8000,1905,2,0.409339763219608,0.379803673936611,0.855867546690327,0.310407501732539,0.00133238699337816,0.283365769670761,0.335275222530043,5.12155439986882,6.49434185050729,0
4,32,"Classical MDS + edge-KK","rigid",8000,1905,2,0.450161395608389,0.417679803622627,1,0.334876662619093,0.00137081039271959,0.359106344428103,0.308751342872041,7.68687716055858,6.49434185050729,0
4,32,"Classical MDS + edge-KK","similarity",8000,1905,2,0.430322340630856,0.399272244316313,0.87228343497656,0.302144366992823,0.00121895270819548,0.302092672746131,0.302196052396597,5.84877872523704,6.49434185050729,0
4,32,"Stress MDS + edge-KK","rigid",8000,1905,2,0.468588876751075,0.434777641820269,1,0.343035246182055,0.00141511607510696,0.371386986993163,0.312118673165361,8.02562498396917,6.49434185050729,0
4,32,"Stress MDS + edge-KK","similarity",8000,1905,2,0.440976991722881,0.40915810440827,0.849926764273531,0.304356375297318,0.00124322528477248,0.303610126291887,0.305100799050523,5.79751489775363,6.49434185050729,0
4,67,"Original saddle","rigid",8000,1905,2,3.86384444491801e-16,3.58504706251106e-16,1,0.0183217767473297,0.000440415997365127,0.0256823771466837,0.00343373127275297,7.06072780536756,6.49434185050729,0
4,67,"Original saddle","similarity",8000,1905,2,7.4811030727421e-16,6.94130081518994e-16,1,0.0183217767473297,0.000440415997365126,0.0256823771466837,0.00343373127275304,7.06072780536755,6.49434185050729,0
4,67,"Classical MDS","rigid",8000,1905,2,0.330890062251241,0.307014545383202,1,0.272843528377436,0.00120720448336157,0.265712463872833,0.279792902871974,6.39862106630469,6.49434185050729,0
4,67,"Classical MDS","similarity",8000,1905,2,0.317485157449584,0.294576877338457,0.910486288384497,0.254859478289678,0.00114009765800331,0.230536631283505,0.277055173177883,5.30436268481419,6.49434185050729,0
4,67,"Stress MDS","rigid",8000,1905,2,0.169186762654457,0.15697901794879,1,0.162425458214946,0.000829116732226547,0.169337578150551,0.155205810389871,6.93891102569542,6.49434185050729,0
4,67,"Stress MDS","similarity",8000,1905,2,0.153493406422104,0.14241802268519,0.932823005166423,0.147246061424992,0.000764824033152329,0.145680589918431,0.148795063531566,6.03795420670651,6.49434185050729,0
4,67,"Classical MDS + edge-KK","rigid",8000,1905,2,0.355520365650973,0.329867638490536,1,0.243676466287682,0.00113499071931097,0.264855518006745,0.220472209192639,7.5046783568751,6.49434185050729,0
4,67,"Classical MDS + edge-KK","similarity",8000,1905,2,0.346088010773013,0.321115879295812,0.920210075398649,0.227500649950704,0.00103151309678145,0.237493606826038,0.21704810105768,6.3548609413206,6.49434185050729,0
4,67,"Stress MDS + edge-KK","rigid",8000,1905,2,0.0597091749931896,0.0554008334098024,1,0.0455285815555938,0.00047115944440401,0.0542517001810996,0.0346764546110007,7.80940724256327,6.49434185050729,0
4,67,"Stress MDS + edge-KK","similarity",8000,1905,2,0.0384216516805024,0.0356493206332822,0.95626160808036,0.0397582863386706,0.000422876979331416,0.0463030646106596,0.0318977878987952,7.14120517582533,6.49434185050729,0
4,72,"Original saddle","rigid",8000,1905,2,3.86384444491801e-16,3.58504706251106e-16,1,0.0183217767473297,0.000440415997365127,0.0256823771466837,0.00343373127275297,7.06072780536756,6.49434185050729,0
4,72,"Original saddle","similarity",8000,1905,2,7.4811030727421e-16,6.94130081518994e-16,1,0.0183217767473297,0.000440415997365126,0.0256823771466837,0.00343373127275304,7.06072780536755,6.49434185050729,0
4,72,"Classical MDS","rigid",8000,1905,2,0.303923204651474,0.281993493163991,1,0.255342745561839,0.00114224502473071,0.250280378391594,0.260306679926345,6.41220917980789,6.49434185050729,0
4,72,"Classical MDS","similarity",8000,1905,2,0.291900100369109,0.270837921218944,0.918701979740742,0.238725630960767,0.00107791443400192,0.218762618888734,0.257143481994344,5.41199000698585,6.49434185050729,0
4,72,"Stress MDS","rigid",8000,1905,2,0.168839967573533,0.156657246018299,1,0.162252312174477,0.000828268502724573,0.169231956282906,0.154958609262564,6.93563524243013,6.49434185050729,0
4,72,"Stress MDS","similarity",8000,1905,2,0.153313743735303,0.142251323637974,0.933210367032379,0.147160855402007,0.000764282495053589,0.145701146771551,0.148606226500627,6.04011704160011,6.49434185050729,0
4,72,"Classical MDS + edge-KK","rigid",8000,1905,2,0.312357588550053,0.289819290410944,1,0.213268847530315,0.00104349142595747,0.232739365117231,0.191832193801368,7.53689125665526,6.49434185050729,0
4,72,"Classical MDS + edge-KK","similarity",8000,1905,2,0.304925393222188,0.282923368380953,0.933602152405105,0.200620073430568,0.000956502515361868,0.211870058044286,0.188700572947949,6.56925224042726,6.49434185050729,0
4,72,"Stress MDS + edge-KK","rigid",8000,1905,2,0.06498589270058,0.0602968072478437,1,0.0530480256617477,0.00050478342853612,0.0630386620238497,0.040673248499004,7.8736868754558,6.49434185050729,0
4,72,"Stress MDS + edge-KK","similarity",8000,1905,2,0.0459929661050106,0.0426743235607762,0.956059903502095,0.0469512235984677,0.000453373351547983,0.0544554353389868,0.0379926355604352,7.19694773309245,6.49434185050729,0
4,72,"stress_mds","rigid",8000,1905,2,0.175260846632173,0.162614823745889,1,0.166535721288804,0.000837481639797399,0.173423509481221,0.159350491965293,6.91987967936571,6.49434185050729,0
4,72,"stress_mds","similarity",8000,1905,2,0.159893045631274,0.14835589313392,0.932224570128296,0.15129103180095,0.0007712879157457,0.14950657469893,0.153054685418595,6.01367056836138,6.49434185050729,0
4,72,"classical_kk","rigid",8000,1905,2,0.314770610494324,0.292058199703595,1,0.211503492413606,0.000981590551161901,0.225962410923708,0.195980722153608,7.43685322759867,6.49434185050729,0
4,72,"classical_kk","similarity",8000,1905,2,0.307835760377621,0.285623736723974,0.935398749939565,0.200727412867623,0.000911587826274842,0.207068163897076,0.194179721014714,6.50702957709771,6.49434185050729,0
4,72,"stress_kk","rigid",8000,1905,2,0.0525705250386398,0.0487772758585882,1,0.0360951172543429,0.000400690204735733,0.0440187645586268,0.0258469214016236,7.76743884355567,6.49434185050729,0
4,72,"stress_kk","similarity",8000,1905,2,0.0283047036614856,0.0262623654144049,0.957562814767542,0.0308834100366009,0.000351761691080429,0.0368936911703445,0.0233757477485722,7.12217085630471,6.49434185050729,0
4,77,"Original saddle","rigid",8000,1905,2,3.86384444491801e-16,3.58504706251106e-16,1,0.0183217767473297,0.000440415997365127,0.0256823771466837,0.00343373127275297,7.06072780536756,6.49434185050729,0
4,77,"Original saddle","similarity",8000,1905,2,7.4811030727421e-16,6.94130081518994e-16,1,0.0183217767473297,0.000440415997365126,0.0256823771466837,0.00343373127275304,7.06072780536755,6.49434185050729,0
4,77,"Classical MDS","rigid",8000,1905,2,0.280444992639115,0.260209361787112,1,0.239961653027708,0.00109167667083682,0.236487541876082,0.243386179527492,6.4305651080842,6.49434185050729,0
4,77,"Classical MDS","similarity",8000,1905,2,0.269454208354923,0.250011622340184,0.925302290960968,0.224409012894842,0.00102829892127201,0.20784686204051,0.239830131711569,5.50574907638473,6.49434185050729,0
4,77,"Stress MDS","rigid",8000,1905,2,0.168542216621742,0.156380979416396,1,0.162074031306103,0.000827730957042998,0.169051468631641,0.154782376907414,6.9322282886663,6.49434185050729,0
4,77,"Stress MDS","similarity",8000,1905,2,0.153165483446125,0.142113761134674,0.93355567448239,0.1470869130553,0.000764191497949007,0.145666396356946,0.148493841477199,6.04161855964078,6.49434185050729,0
4,77,"Classical MDS + edge-KK","rigid",8000,1905,2,0.274174045345952,0.254390897433019,1,0.188690355237309,0.000984016761681217,0.207213540261124,0.168138779142753,7.57452779329443,6.49434185050729,0
4,77,"Classical MDS + edge-KK","similarity",8000,1905,2,0.268144901687477,0.248796789266812,0.943970513513654,0.178479382628145,0.000914205512726453,0.190642320977324,0.165424561353587,6.74951272854579,6.49434185050729,0
4,77,"Stress MDS + edge-KK","rigid",8000,1905,2,0.063549209774595,0.058963788805464,1,0.0503354349323093,0.000474130916621392,0.0595073908212258,0.0390663852602129,7.8657604352943,6.49434185050729,0
4,77,"Stress MDS + edge-KK","similarity",8000,1905,2,0.0443856447788913,0.0411829792065038,0.956457543690784,0.0443992676043931,0.000423150898345513,0.0512302226669757,0.0363050163628266,7.19568442822189,6.49434185050729,0
4,80,"Original saddle","rigid",8000,1905,2,3.86384444491801e-16,3.58504706251106e-16,1,0.0183217767473297,0.000440415997365127,0.0256823771466837,0.00343373127275297,7.06072780536756,6.49434185050729,0
4,80,"Original saddle","similarity",8000,1905,2,7.4811030727421e-16,6.94130081518994e-16,1,0.0183217767473297,0.000440415997365126,0.0256823771466837,0.00343373127275304,7.06072780536755,6.49434185050729,0
4,80,"Classical MDS","rigid",8000,1905,2,0.265840954882738,0.246659084749391,1,0.230558021952977,0.00105485847934494,0.228188428959286,0.232903507622431,6.44125253617477,6.49434185050729,0
4,80,"Classical MDS","similarity",8000,1905,2,0.255411607992983,0.236982271936649,0.929142809626209,0.21559372203441,0.000993616641151488,0.201194534026457,0.229089644984617,5.56077428522641,6.49434185050729,0
4,80,"Stress MDS","rigid",8000,1905,2,0.168429152760055,0.156276073726998,1,0.161663111516922,0.000827361195853084,0.16839044472296,0.154643400689034,6.93140458420207,6.49434185050729,0
4,80,"Stress MDS","similarity",8000,1905,2,0.15313255444169,0.142083208136927,0.933731909161173,0.146772288105616,0.000764198113450202,0.145138224974304,0.148388357908645,6.04318167197759,6.49434185050729,0
4,80,"Classical MDS + edge-KK","rigid",8000,1905,2,0.249143568815066,0.231166505861477,1,0.172234455231548,0.000932950445354556,0.189622000272099,0.152882020364151,7.57394480942625,6.49434185050729,0
4,80,"Classical MDS + edge-KK","similarity",8000,1905,2,0.243940839606049,0.226339181849415,0.95036490215697,0.163557195985756,0.000871745112803046,0.175750893069112,0.150377978117993,6.84073732172075,6.49434185050729,0
4,80,"Stress MDS + edge-KK","rigid",8000,1905,2,0.063282147569922,0.058715996590736,1,0.0500179938846966,0.00046181243549617,0.0592212350130348,0.0386839081276697,7.86235196448584,6.49434185050729,0
4,80,"Stress MDS + edge-KK","similarity",8000,1905,2,0.0442406291063662,0.0410484272031259,0.956670008102227,0.0441002628407116,0.000410067861145544,0.0510138767006176,0.0358782768428735,7.19576214366938,6.49434185050729,0
5,32,"Original saddle","rigid",8000,1906,2,3.49768317041621e-16,3.26770347902615e-16,1,0.00725495380251706,0.000230429312746327,0.00993471833511744,0.0025632169153614,6.49626666369865,6.29963887924988,0
5,32,"Original saddle","similarity",8000,1906,2,1.6719135679987e-16,1.56198189389757e-16,1,0.00725495380251705,0.000230429312746326,0.00993471833511742,0.00256321691536142,6.49626666369865,6.29963887924988,0
5,32,"Classical MDS","rigid",8000,1906,2,0.457609116890512,0.427520398629837,1,0.343180945625524,0.00153037292706845,0.330239965091674,0.355651357845162,6.19968845547683,6.29963887924988,0
5,32,"Classical MDS","similarity",8000,1906,2,0.43360970649397,0.405098997654853,0.860362914362021,0.317628838384817,0.00144950191385999,0.271876130129006,0.357574506660433,4.58916032249854,6.29963887924988,0
5,32,"Stress MDS","rigid",8000,1906,2,0.481919141244555,0.450231990070941,1,0.359916037225281,0.0015926805875921,0.361992886077806,0.35782713442801,6.62002188872082,6.29963887924988,0
5,32,"Stress MDS","similarity",8000,1906,2,0.449871218466456,0.42029128256395,0.837877691579382,0.326530128610777,0.00145921535843952,0.289278436791359,0.359946990248132,4.64751371916338,6.29963887924988,0
5,32,"Classical MDS + edge-KK","rigid",8000,1906,2,0.500198827448539,0.467309750203559,1,0.359129175806889,0.00158572546224086,0.377618693695074,0.339634585994267,7.1598030731755,6.29963887924988,0
5,32,"Classical MDS + edge-KK","similarity",8000,1906,2,0.475960558981085,0.444665196555424,0.851135686316562,0.323603749217079,0.00141818860980169,0.310302753294088,0.336379212069963,5.18679014860964,6.29963887924988,0
5,32,"Stress MDS + edge-KK","rigid",8000,1906,2,0.522422312265028,0.488071996271228,1,0.372533976353568,0.00164162477891203,0.397997244100575,0.345197509788164,7.50984033665006,6.29963887924988,0
5,32,"Stress MDS + edge-KK","similarity",8000,1906,2,0.489199413195746,0.457033569523414,0.826312012985741,0.329281301480413,0.00144366952182776,0.316809915855919,0.341297272512738,5.1276554696771,6.29963887924988,0
5,68,"Original saddle","rigid",8000,1906,2,3.49768317041621e-16,3.26770347902615e-16,1,0.00725495380251706,0.000230429312746327,0.00993471833511744,0.0025632169153614,6.49626666369865,6.29963887924988,0
5,68,"Original saddle","similarity",8000,1906,2,1.6719135679987e-16,1.56198189389757e-16,1,0.00725495380251705,0.000230429312746326,0.00993471833511742,0.00256321691536142,6.49626666369865,6.29963887924988,0
5,68,"Classical MDS","rigid",8000,1906,2,0.361927470439126,0.338130012550088,1,0.282039399383554,0.00127172320041592,0.269300571228708,0.294227204631325,6.07041283055499,6.29963887924988,0
5,68,"Classical MDS","similarity",8000,1906,2,0.346940125194,0.324128115347651,0.900982773054935,0.26370217350798,0.0012071572636353,0.23137336540058,0.29247912474034,4.9277787645065,6.29963887924988,0
5,68,"Stress MDS","rigid",8000,1906,2,0.183868524328147,0.171778799667265,1,0.161491027391965,0.000798489072776368,0.16437279819368,0.158556889065737,6.54496389090556,6.29963887924988,0
5,68,"Stress MDS","similarity",8000,1906,2,0.168332611791256,0.157264404573954,0.930196025090471,0.146624779822113,0.000735903632625186,0.140670973033168,0.152346084497331,5.66312585821816,6.29963887924988,0
5,68,"Classical MDS + edge-KK","rigid",8000,1906,2,0.40944135572002,0.382519764471488,1,0.278816540360269,0.001284819373388,0.291007529924321,0.266067555113894,6.88774192937664,6.29963887924988,0
5,68,"Classical MDS + edge-KK","similarity",8000,1906,2,0.397046140082778,0.370939559150525,0.901763863186823,0.261336353181731,0.00119170702172665,0.256815935963913,0.265779897704158,5.60096065400288,6.29963887924988,0
5,68,"Stress MDS + edge-KK","rigid",8000,1906,2,0.108940350767572,0.101777303965231,1,0.0683075505596969,0.000351050619836502,0.0733523271302242,0.0628592000546593,7.24854776339288,6.29963887924988,0
5,68,"Stress MDS + edge-KK","similarity",8000,1906,2,0.0967410377929061,0.0903801203134309,0.952083820560228,0.0633338070538574,0.000328160467044436,0.066283260417151,0.0602401163705934,6.57054471032614,6.29963887924988,0
5,73,"Original saddle","rigid",8000,1906,2,3.49768317041621e-16,3.26770347902615e-16,1,0.00725495380251706,0.000230429312746327,0.00993471833511744,0.0025632169153614,6.49626666369865,6.29963887924988,0
5,73,"Original saddle","similarity",8000,1906,2,1.6719135679987e-16,1.56198189389757e-16,1,0.00725495380251705,0.000230429312746326,0.00993471833511742,0.00256321691536142,6.49626666369865,6.29963887924988,0
5,73,"Classical MDS","rigid",8000,1906,2,0.298862089789935,0.279211307306427,1,0.241450193704191,0.00110906843336202,0.233149499177379,0.249474854670606,6.09258311117909,6.29963887924988,0
5,73,"Classical MDS","similarity",8000,1906,2,0.287197224780817,0.268313430593331,0.92054041928269,0.226018249326036,0.00104930281928492,0.203832451578795,0.246212976384655,5.16282241554535,6.29963887924988,0
5,73,"Stress MDS","rigid",8000,1906,2,0.182316417941409,0.170328747391902,1,0.160609005674073,0.000797796489417818,0.163518010240976,0.157646331178561,6.53749095831062,6.29963887924988,0
5,73,"Stress MDS","similarity",8000,1906,2,0.166904793750603,0.155930468436364,0.930746623552943,0.145852805988568,0.00073557431314046,0.140012380419623,0.151468199166387,5.66335831733734,6.29963887924988,0
5,73,"Classical MDS + edge-KK","rigid",8000,1906,2,0.307645052066313,0.28741677217798,1,0.208420846745797,0.000995484671208015,0.216227828278027,0.200309822511624,6.94448055377942,6.29963887924988,0
5,73,"Classical MDS + edge-KK","similarity",8000,1906,2,0.300648996645992,0.280880721448799,0.935979082865342,0.198541157870284,0.00093584488881165,0.198370338540617,0.198711830358002,6.08375971411784,6.29963887924988,0
5,73,"Stress MDS + edge-KK","rigid",8000,1906,2,0.105834173101755,0.0988753637177799,1,0.0669047791469169,0.00034847273813671,0.0719485353746166,0.061448410905759,7.2562103852568,6.29963887924988,0
5,73,"Stress MDS + edge-KK","similarity",8000,1906,2,0.0935208240822299,0.087371642120041,0.952595690414919,0.0618870364459866,0.000329994465940603,0.0648800913578381,0.0587416743507737,6.5845650261174,6.29963887924988,0
5,73,"stress_mds","rigid",8000,1906,2,0.169962468374552,0.158787094814338,1,0.153308740989584,0.000785697710760913,0.156218328174761,0.150342855067694,6.52993689640223,6.29963887924988,0
5,73,"stress_mds","similarity",8000,1906,2,0.154279771843435,0.144135567069147,0.932685085942925,0.13871055023693,0.000725249408913528,0.133444669493741,0.143783704493139,5.68040170218611,6.29963887924988,0
5,73,"classical_kk","rigid",8000,1906,2,0.310431244766705,0.290019767113976,1,0.205999705265188,0.000918088839085164,0.213681328592066,0.198020319537714,6.86711891943438,6.29963887924988,0
5,73,"classical_kk","similarity",8000,1906,2,0.30387411196879,0.283893778963473,0.937543338055284,0.197155440427252,0.000869392756408876,0.197286824460583,0.197023968781431,6.03611176489319,6.29963887924988,0
5,73,"stress_kk","rigid",8000,1906,2,0.101470707440395,0.0947988046849792,1,0.0607669419703846,0.000282540213207416,0.0639875077806883,0.0573658550087118,7.15171565485999,6.29963887924988,0
5,73,"stress_kk","similarity",8000,1906,2,0.0892399959684534,0.0833722870501431,0.953752798830193,0.0568335019948859,0.000272643126233642,0.0583158876007408,0.0553114016396544,6.50551810496437,6.29963887924988,0
5,78,"Original saddle","rigid",8000,1906,2,3.49768317041621e-16,3.26770347902615e-16,1,0.00725495380251706,0.000230429312746327,0.00993471833511744,0.0025632169153614,6.49626666369865,6.29963887924988,0
5,78,"Original saddle","similarity",8000,1906,2,1.6719135679987e-16,1.56198189389757e-16,1,0.00725495380251705,0.000230429312746326,0.00993471833511742,0.00256321691536142,6.49626666369865,6.29963887924988,0
5,78,"Classical MDS","rigid",8000,1906,2,0.220527682808926,0.206027544870667,1,0.193157748777098,0.000941140942733933,0.191840473993588,0.194466100807283,6.13512965633549,6.29963887924988,0
5,78,"Classical MDS","similarity",8000,1906,2,0.211380676551251,0.197481972640543,0.939578129715387,0.180332251763346,0.000883096264878951,0.170205549245598,0.189919754259745,5.41613578591368,6.29963887924988,0
5,78,"Stress MDS","rigid",8000,1906,2,0.181115623441752,0.169206907541651,1,0.159582937925023,0.000794965974459186,0.16226665393488,0.156853311008538,6.5362026155624,6.29963887924988,0
5,78,"Stress MDS","similarity",8000,1906,2,0.165829665097861,0.154926031651272,0.931231497348013,0.14497920521648,0.000733518162207747,0.139005474851676,0.150716348985982,5.66814328301955,6.29963887924988,0
5,78,"Classical MDS + edge-KK","rigid",8000,1906,2,0.152648740748659,0.142611779543771,1,0.105682943578801,0.00059447137843189,0.110299570400796,0.100855212539363,6.90801890778757,6.29963887924988,0
5,78,"Classical MDS + edge-KK","similarity",8000,1906,2,0.14948051582964,0.139651871774599,0.969658959664555,0.102417241974271,0.000574246664169287,0.104873304423851,0.0999008154443944,6.49518532241272,6.29963887924988,0
5,78,"Stress MDS + edge-KK","rigid",8000,1906,2,0.103914505599559,0.0970819182083194,1,0.0661193834819022,0.000349158821367175,0.0710782739587621,0.0607570960061196,7.25137837522333,6.29963887924988,0
5,78,"Stress MDS + edge-KK","similarity",8000,1906,2,0.0915924277848401,0.0855700417511968,0.953026038048503,0.0610524337449032,0.000332610257499657,0.0639392631945666,0.0580221505503505,6.58612698287947,6.29963887924988,0
5,80,"Original saddle","rigid",8000,1906,2,3.49768317041621e-16,3.26770347902615e-16,1,0.00725495380251706,0.000230429312746327,0.00993471833511744,0.0025632169153614,6.49626666369865,6.29963887924988,0
5,80,"Original saddle","similarity",8000,1906,2,1.6719135679987e-16,1.56198189389757e-16,1,0.00725495380251705,0.000230429312746326,0.00993471833511742,0.00256321691536142,6.49626666369865,6.29963887924988,0
5,80,"Classical MDS","rigid",8000,1906,2,0.208365227558958,0.19466479547416,1,0.186032176015762,0.000917400861889126,0.185968906742849,0.186095423778202,6.14192546865454,6.29963887924988,0
5,80,"Classical MDS","similarity",8000,1906,2,0.199464290945059,0.186349113314655,0.942075929449281,0.173493437965137,0.000859876613969909,0.16523935968919,0.181372269223916,5.45100219606368,6.29963887924988,0
5,80,"Stress MDS","rigid",8000,1906,2,0.180491608207291,0.168623922561805,1,0.159189642071082,0.000793608141029183,0.161891168278814,0.156441471224095,6.53466304327709,6.29963887924988,0
5,80,"Stress MDS","similarity",8000,1906,2,0.165256659452057,0.154390702277207,0.931455099304205,0.144632036539897,0.00073225308214981,0.13872061948827,0.150311149673426,5.66952986764813,6.29963887924988,0
