"replicate","k","method","path_rel","edge_rel","raw_stress","raw_target_rmse","raw_optimal_scale","stress1","stress1_identity","xg_error","xz_path_error","graph_path_error_edge_scale","procrustes","rigid_relative_rmse","similarity_scale","edge_scale","sigma2_sigma1","sigma3_sigma1","package_score_difference","independent_path_difference","selected","role"
3,62,"Stress MDS",0.0233573338015332,0.0521429598101294,838.931158994508,0.0286643328621663,0.999999999999973,0.0286643328621661,0.0286761160621051,0.00221546133314776,0.0303291553228716,0.0302377060252352,0.262653641678587,0.279629558892114,0.909555717056445,1.01199832183356,0.996288335166181,0.369616499786384,0,4.44089209850063e-16,FALSE,"nearby"
3,62,"Classical MDS + edge-KK",0.00286615998969173,0.00466329759673698,3406.42342462068,0.0577601072813995,1.03730558124269,0.0452268906234677,0.0599762529176028,0.00221546133314776,0.00309719102090772,0.00296655661050264,0.46740969123216,0.487360938026453,0.864961124416556,1.01574829344061,0.996504199242837,0.492879584872181,0,4.44089209850063e-16,FALSE,"nearby"
3,62,"Stress MDS + edge-KK",0.00178620441898784,0.00274438548588747,2821.23128549565,0.0525651637343275,1.01263382900083,0.0510670797101451,0.0532988059490082,0.00221546133314776,0.00244190143553445,0.00186036710971792,0.267951646024815,0.280581041616699,0.920478433396477,1.04339493377186,0.99455913832165,0.542756509077925,0,2.22044604925031e-16,FALSE,"nearby"
3,67,"Original saddle",0,5.04400350841902e-17,6403.22885243586,0.0792266245653881,1.05911818638215,0.0563121159521019,0.0840437183308316,0.00212539219729216,0.00212539219707032,5.47749311405509e-11,4.24169993337792e-16,2.8557931254801e-16,1,1,0.996347174885669,0.565450737099319,0,4.44089209850063e-16,TRUE,"selected"
3,67,"Classical MDS",0.0365641751725343,0.0739898371707644,1609.20167947527,0.0397170405182281,1.0176042990415,0.0357567424919674,0.0404420929560192,0.00212539219729216,0.048206233777563,0.0483764496217612,0.405728246068395,0.425376960730394,0.87733583344382,0.977544002116958,0.99686262487056,0.340393800655801,0,4.44089209850063e-16,TRUE,"selected"
3,67,"Stress MDS",0.0233446942515009,0.0521591516801023,837.392127649617,0.0286507554835663,0.999999999999975,0.0286507554835668,0.0286625219405869,0.00212539219729216,0.0302011114727916,0.030410213598399,0.26067706541098,0.277427685542738,0.91046495116355,1.0114053931158,0.996315289242369,0.369422209875735,0,4.44089209850063e-16,TRUE,"selected"
3,67,"Classical MDS + edge-KK",0.00291978990491213,0.00381693000605808,4060.85507272291,0.0630928849996612,1.04126710506381,0.0491308248435226,0.0657759799563314,0.00212539219729216,0.00263390237352382,0.00297643267677209,0.476136200545079,0.495775556146216,0.864221855331543,1.01345227311121,0.993246854940122,0.525383831968325,0,4.44089209850063e-16,TRUE,"selected"
3,67,"Stress MDS + edge-KK",0.00174708447331193,0.00194796855540035,3259.27327972387,0.0565238882969937,1.01355097765644,0.0549248353922075,0.0573764524628846,0.00212539219729216,0.00206842330627771,0.00176913332602844,0.26740671624662,0.279537631107873,0.922055423012259,1.04419897030242,0.99553086393768,0.564476789397168,0,2.22044604925031e-16,TRUE,"selected"
3,72,"Original saddle",0,2.30328732929567e-16,6347.47396658788,0.078911028887512,1.05872001422245,0.0562183659311904,0.0836770210784043,0.00221872948067199,0.00221872948045782,5.4788457565494e-11,4.24169993337792e-16,2.8557931254801e-16,1,1,0.996347174885669,0.565450737099319,0,2.22044604925031e-16,FALSE,"nearby"
3,72,"Classical MDS",0.0366418930385558,0.0739401207107585,1614.06122887116,0.0397921352985127,1.01767309612548,0.0358080501193772,0.0405213724487986,0.00221872948067199,0.0481069041404482,0.0485613334825609,0.400364840623416,0.419412075523747,0.87999973410241,0.977010751469602,0.996875982657466,0.339952923894289,0,4.44089209850063e-16,FALSE,"nearby"
3,72,"Stress MDS",0.0233570417097219,0.0520703774720405,835.03067541028,0.0286212407485629,1.00000000000004,0.0286212407485626,0.028632970864307,0.00221872948067199,0.0299185425456248,0.0303940990785455,0.257847165836448,0.274370677461878,0.911528102822874,1.01117587269632,0.996331449834848,0.369478253290042,0,4.44089209850063e-16,FALSE,"nearby"
3,72,"Classical MDS + edge-KK",0.00313662667132882,0.0040508523273709,4190.33282987245,0.0641152738505009,1.04159839719479,0.0501977799979147,0.0668666655005443,0.00221872948067199,0.00262817061550876,0.00320126044813919,0.472904150740351,0.491975004810184,0.866586065022297,1.01302345404504,0.994081406672023,0.533988012096597,0,4.44089209850063e-16,FALSE,"nearby"
3,72,"Stress MDS + edge-KK",0.00186162211315918,0.00208475807364094,3234.69802684488,0.0563318629006739,1.01338243824095,0.0547668784596903,0.0571715254166833,0.00221872948067199,0.00214443608278725,0.00189510945757753,0.263039887681998,0.274947475835834,0.92339535547449,1.04380493060419,0.995570333664927,0.563755939167449,0,4.44089209850063e-16,FALSE,"nearby"
3,80,"Original saddle",0,5.11931552381499e-17,6272.32717197099,0.0784841077142873,1.0581659378914,0.0561045028578184,0.0831802264646753,0.0024307681325254,0.00243076813232985,5.48167321581887e-11,4.24169993337792e-16,2.8557931254801e-16,1,1,0.996347174885669,0.565450737099319,0,2.22044604925031e-16,FALSE,"dense"
3,80,"Classical MDS",0.0366816250713884,0.0740299780225037,1617.65049970416,0.0398574694114812,1.01774551600487,0.0358467687202141,0.0405908485902452,0.0024307681325254,0.0479905093850279,0.0488174813461631,0.393063726043923,0.411318080296126,0.883562092345722,0.976262056617211,0.996982171357864,0.339507502892646,0,4.44089209850063e-16,FALSE,"dense"
3,80,"Stress MDS",0.0233718196178096,0.0520093016287759,832.070942228444,0.0285856157257298,1.00000000000002,0.0285856157257297,0.0285973020764676,0.0024307681325254,0.0298161654568444,0.0306270957479463,0.254960254621264,0.271204448959903,0.912733193727633,1.01050266385473,0.996421604500368,0.369603293051781,0,6.66133814775094e-16,FALSE,"dense"
3,80,"Classical MDS + edge-KK",0.00359035591264292,0.00463995995298149,4252.66636698061,0.064624624045951,1.04172585781949,0.0507553768859627,0.0674080230937512,0.0024307681325254,0.00292408874056805,0.00374937490226578,0.463900966774934,0.481821984074269,0.871873641981394,1.01204703417792,0.994755378094114,0.537009022639763,0,4.44089209850063e-16,FALSE,"dense"
3,80,"Stress MDS + edge-KK",0.00216672610958546,0.00245738142361985,3262.68957935044,0.0566050595064303,1.01333783736376,0.0550582627728001,0.0574471877286141,0.0024307681325254,0.00239603460877761,0.00223631514562323,0.258869439499367,0.270477085951214,0.924938495012095,1.04330203887039,0.997074962305887,0.566055450593997,0,4.44089209850063e-16,FALSE,"dense"
4,32,"Original saddle",0,4.89943460523953e-17,6770.30559579473,0.0831537082947302,1.06474344923872,0.0568245850285192,0.0886806583607692,0.00813960730667251,0.0081396073066725,8.32222203718443e-17,7.4811030727421e-16,3.86384444491801e-16,1,1,0.978070631482811,0.568015204607556,0,4.44089209850063e-16,FALSE,"sparse"
